-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 06/30/2025 in LST
Location: latitude  5.5945   longitude 95.4201 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 180.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
2014,2,26,23.66,29.39,26.45,74.17,0.0,6.78,5.31,7.04,61.5
2014,2,27,23.3,29.81,26.61,72.25,0.0,7.02,5.29,7.1,65.8
2014,2,28,24.24,29.77,26.88,77.54,1.26,6.33,4.73,6.67,65.7
2014,3,1,24.96,29.63,27.11,76.34,4.66,5.5,5.11,6.66,65.0
2014,3,2,25.3,29.09,26.88,77.65,2.04,4.96,3.44,4.76,40.1
2014,3,3,25.25,28.98,26.77,77.83,0.16,4.83,3.24,4.92,24.8
2014,3,4,24.69,29.97,27.14,73.98,0.14,5.07,3.24,4.19,53.6
2014,3,5,25.12,30.22,27.47,76.4,0.0,6.55,4.07,6.09,64.8
2014,3,6,25.21,29.62,27.06,77.77,0.0,6.64,4.83,6.3,60.7
2014,3,7,24.24,30.57,27.23,69.58,0.0,7.07,3.96,4.6,64.4
2014,3,8,24.89,30.33,27.41,75.02,0.0,6.37,4.93,6.9,65.1
2014,3,9,24.62,30.21,27.11,75.61,0.0,6.24,5.13,7.21,68.4
2014,3,10,23.92,30.41,27.08,73.9,0.0,6.38,5.72,7.51,70.3
2014,3,11,24.83,29.95,27.29,74.68,0.0,6.47,6.11,7.33,66.5
2014,3,12,24.42,30.31,27.29,73.94,0.27,6.87,5.27,6.23,71.3
2014,3,13,24.74,29.84,27.19,75.81,0.84,5.7,4.78,6.16,50.7
2014,3,14,24.86,31.46,27.92,73.2,0.14,6.49,5.12,6.57,74.0
2014,3,15,26.02,29.1,27.37,81.07,21.33,4.84,5.37,6.75,60.3
2014,3,16,26.02,29.39,27.32,78.96,11.05,3.02,6.16,8.06,85.1
2014,3,17,25.12,27.88,26.44,86.27,14.98,3.59,4.98,6.73,61.9
2014,3,18,25.57,28.01,26.63,84.43,4.69,4.49,3.51,4.56,63.3
2014,3,19,25.74,29.19,27.13,81.22,1.73,5.39,4.16,5.53,47.0
2014,3,20,25.55,29.73,27.27,76.39,0.88,5.98,2.83,4.72,40.0
2014,3,21,25.39,31.19,27.84,72.56,0.18,6.43,2.4,3.67,34.2
2014,3,22,25.97,30.72,27.75,73.83,0.03,6.35,2.91,4.94,40.3
2014,3,23,25.48,31.05,28.03,74.65,0.27,6.17,4.62,6.01,70.9
2014,3,24,25.76,30.24,27.93,77.58,1.21,6.09,5.08,6.7,68.8
2014,3,25,26.53,29.94,27.94,78.82,1.71,5.58,4.83,6.0,66.0
2014,3,26,26.26,30.71,28.13,77.5,0.68,5.88,3.94,5.34,59.5
2014,3,27,26.32,30.34,28.06,77.67,0.99,5.96,3.16,4.45,53.7
2014,3,28,26.42,30.12,27.9,76.49,2.12,5.76,3.42,6.16,27.1
2014,3,29,26.26,31.45,28.41,72.91,2.26,6.76,2.58,4.46,37.8
2014,3,30,26.69,32.09,28.96,71.09,1.72,6.36,1.97,3.08,16.0
2014,3,31,25.68,28.64,27.18,81.09,5.59,4.32,3.41,4.37,282.3
2014,4,1,25.03,31.05,27.84,71.38,2.93,3.8,2.54,4.0,246.6
2014,4,2,26.17,29.56,27.45,78.1,7.17,4.91,2.75,3.9,285.9
2014,4,3,25.54,28.28,26.9,79.4,3.43,4.7,2.79,4.17,285.8
2014,4,4,25.82,28.89,27.06,77.21,3.65,4.28,3.81,5.03,208.4
2014,4,5,25.09,27.39,26.03,77.46,11.3,2.79,3.38,5.4,226.4
2014,4,6,25.13,31.48,27.93,65.28,0.17,6.59,2.51,4.36,13.0
2014,4,7,25.97,31.02,27.9,71.45,0.2,6.72,2.11,4.23,345.6
2014,4,8,25.45,31.26,27.98,68.76,0.69,6.36,1.81,3.55,319.5
2014,4,9,25.99,30.62,27.85,71.76,0.1,6.68,2.39,4.41,323.2
2014,4,10,25.68,30.76,28.04,70.41,0.31,6.18,1.94,2.68,334.3
2014,4,11,26.13,30.77,28.06,72.0,0.71,5.44,2.55,3.84,273.6
2014,4,12,25.77,30.69,28.01,70.6,0.44,5.81,2.5,3.52,267.6
2014,4,13,26.39,29.27,27.76,72.88,0.05,6.06,1.97,2.59,271.1
2014,4,14,26.26,30.08,27.95,71.38,0.49,4.43,2.41,3.83,244.0
2014,4,15,25.43,30.19,27.65,74.46,0.29,5.05,3.19,3.85,244.2
2014,4,16,26.14,29.76,27.73,74.52,0.61,6.2,2.55,3.43,260.0
2014,4,17,25.65,31.33,28.12,72.03,0.72,6.16,3.41,4.26,257.4
2014,4,18,26.37,31.7,28.65,69.53,0.26,6.57,2.55,3.83,295.4
2014,4,19,26.17,31.8,28.65,70.34,0.98,6.81,2.81,4.13,269.5
2014,4,20,26.35,30.97,28.44,72.23,1.88,5.49,3.7,4.15,231.1
2014,4,21,26.57,31.98,28.85,68.04,1.95,4.78,3.22,4.03,213.2
2014,4,22,25.98,31.9,28.77,63.69,4.31,6.21,2.12,3.35,153.1
2014,4,23,26.94,30.9,28.49,73.44,8.53,6.45,2.16,4.02,2.6
2014,4,24,26.83,29.01,27.88,76.03,9.46,4.74,1.52,2.33,295.8
2014,4,25,26.91,30.47,28.42,72.74,12.29,4.18,1.47,2.44,225.3
2014,4,26,26.75,31.96,28.97,69.94,2.98,6.12,2.02,3.44,286.6
2014,4,27,27.08,29.65,28.07,76.34,3.69,5.01,1.58,2.14,266.0
2014,4,28,26.95,30.22,28.29,75.16,1.75,5.41,2.08,2.6,243.2
2014,4,29,26.82,29.99,28.24,74.58,5.14,5.7,2.18,2.89,264.3
2014,4,30,26.39,31.4,28.56,71.98,0.23,5.94,2.26,2.93,279.8
2014,5,1,26.9,31.45,28.81,70.4,0.6,6.03,2.14,2.86,260.2
2014,5,2,26.73,30.75,28.48,70.73,2.77,5.58,1.86,2.68,218.5
2014,5,3,27.15,30.92,28.74,73.17,1.77,5.49,1.91,3.12,345.5
2014,5,4,26.98,30.28,28.44,77.45,2.0,5.66,3.42,4.86,58.9
2014,5,5,26.94,30.72,28.6,78.13,2.36,5.64,3.54,4.17,71.5
2014,5,6,27.36,30.32,28.57,78.82,11.1,4.5,2.69,3.66,169.6
2014,5,7,26.3,28.46,27.23,85.46,8.65,4.62,3.72,5.21,289.1
2014,5,8,25.81,31.53,28.43,74.11,2.06,3.97,2.41,3.31,249.7
2014,5,9,26.66,30.41,28.36,73.96,6.44,5.17,2.33,2.82,236.5
2014,5,10,26.65,31.38,28.62,71.66,4.5,4.63,2.94,3.65,218.2
2014,5,11,26.79,30.68,28.48,72.83,2.75,4.47,2.51,3.0,245.0
2014,5,12,26.48,28.81,27.46,78.49,5.0,5.02,3.84,4.98,240.1
2014,5,13,25.81,30.38,27.81,75.71,1.8,5.37,4.56,5.45,242.0
2014,5,14,26.07,29.2,27.34,78.56,2.17,5.0,3.91,4.92,240.1
2014,5,15,26.05,29.78,27.57,79.78,2.41,4.72,3.85,5.38,246.9
2014,5,16,26.19,29.18,27.38,79.19,2.61,2.83,4.58,6.07,229.4
2014,5,17,25.92,31.21,28.23,74.04,1.62,4.78,4.5,5.26,200.3
2014,5,18,26.43,29.74,27.68,76.85,1.08,4.47,3.7,6.54,203.7
2014,5,19,25.47,29.54,27.32,69.23,1.47,5.17,3.3,4.78,185.6
2014,5,20,25.95,30.14,27.86,70.55,0.92,5.47,3.04,4.04,221.8
2014,5,21,25.67,31.34,28.18,74.17,1.02,6.49,3.87,4.52,245.9
2014,5,22,25.9,30.51,27.99,75.52,0.38,5.45,4.19,4.86,240.3
2014,5,23,26.23,31.98,28.86,69.65,0.58,5.95,3.54,4.72,224.7
2014,5,24,26.49,31.31,28.53,73.62,0.7,6.41,2.11,2.99,49.6
2014,5,25,26.85,30.18,28.22,78.51,2.62,5.41,2.1,3.47,32.7
2014,5,26,27.03,28.91,27.79,79.36,3.62,4.12,2.19,3.33,12.5
2014,5,27,26.45,31.38,28.39,70.87,0.64,5.36,2.18,4.6,284.7
2014,5,28,26.19,29.18,27.47,77.71,1.73,4.04,2.68,3.46,279.8
2014,5,29,26.45,30.21,28.06,77.71,1.81,4.64,3.06,3.97,306.7
2014,5,30,26.51,29.29,27.75,81.64,4.39,3.27,3.39,4.16,280.9
2014,5,31,26.27,29.5,27.6,80.81,8.3,3.23,3.79,5.09,269.6
2014,6,1,25.86,28.72,27.2,78.65,2.45,3.81,3.36,4.98,249.3
2014,6,2,26.08,30.52,28.04,74.47,1.2,4.88,2.22,3.05,264.3
2014,6,3,26.81,29.52,27.94,79.46,8.03,5.16,3.59,4.92,250.8
2014,6,4,26.06,27.78,26.94,82.94,22.1,2.1,4.53,5.84,235.5
2014,6,5,25.91,30.45,27.96,75.85,1.04,4.44,4.89,6.55,219.7
2014,6,6,26.13,32.03,29.03,67.74,0.06,5.62,2.23,3.77,202.1
2014,6,7,27.08,31.58,29.03,72.49,0.07,5.99,3.01,4.44,205.8
2014,6,8,26.73,31.45,28.66,73.97,1.5,5.24,3.97,4.39,214.6
2014,6,9,26.37,30.71,28.29,73.59,0.01,6.32,4.49,5.17,227.0
2014,6,10,26.79,30.77,28.52,74.74,0.27,6.38,4.71,5.46,228.1
2014,6,11,26.81,30.5,28.33,77.62,6.1,5.05,6.06,7.56,233.8
2014,6,12,26.7,29.63,27.77,75.85,4.13,2.18,8.71,10.5,223.0
2014,6,13,26.47,29.24,27.67,77.44,7.38,3.67,9.16,10.73,225.6
2014,6,14,26.2,29.34,27.41,75.21,5.84,2.98,7.58,10.09,215.8
2014,6,15,26.24,31.17,28.43,73.25,2.22,4.39,6.63,7.59,207.5
2014,6,16,26.26,29.86,27.96,77.94,1.22,4.15,6.62,7.85,209.0
2014,6,17,26.07,30.02,27.92,78.15,1.49,5.81,7.33,9.4,214.9
2014,6,18,26.23,30.35,27.8,76.27,1.42,6.17,7.43,9.88,211.2
2014,6,19,26.3,31.12,28.25,72.64,1.88,5.39,6.47,7.98,209.8
2014,6,20,25.73,31.66,28.33,74.07,0.79,5.67,5.58,6.28,211.1
2014,6,21,26.35,30.28,27.96,77.58,0.28,5.76,5.89,7.24,216.9
2014,6,22,26.35,29.69,27.83,79.14,0.07,6.34,6.12,7.12,216.3
2014,6,23,26.56,29.71,27.9,78.36,0.3,5.89,5.97,6.71,225.6
2014,6,24,26.62,30.66,28.25,75.31,0.19,5.84,7.23,8.67,219.2
2014,6,25,26.35,31.05,28.35,73.51,0.07,6.34,6.25,7.12,211.4
2014,6,26,26.2,31.22,28.33,71.93,0.01,5.09,5.41,6.62,212.0
2014,6,27,25.81,31.66,28.25,69.23,0.04,5.46,6.24,7.52,212.9
2014,6,28,25.76,31.53,28.22,71.9,0.2,6.1,5.03,5.64,215.9
2014,6,29,25.68,29.52,27.18,74.92,0.92,5.24,5.24,6.12,240.1
2014,6,30,25.2,31.34,28.04,68.84,1.31,5.81,5.23,6.76,232.0
2014,7,1,26.05,30.83,28.09,72.32,1.12,5.89,2.59,3.68,246.3
2014,7,2,26.08,30.79,28.16,73.28,0.67,5.3,2.87,3.98,245.7
2014,7,3,26.17,31.32,28.33,71.78,2.75,6.21,5.84,7.61,220.3
2014,7,4,26.22,29.08,27.52,78.73,5.58,4.51,7.21,9.3,225.1
2014,7,5,25.84,29.37,27.36,76.81,1.12,4.04,6.22,7.04,209.7
2014,7,6,26.0,29.23,27.27,77.66,4.84,3.18,6.75,8.05,209.7
2014,7,7,25.37,28.39,26.66,79.09,4.43,4.21,7.84,8.86,223.1
2014,7,8,25.66,30.68,27.68,74.42,4.65,4.48,8.42,10.88,221.3
2014,7,9,26.06,29.85,27.53,73.09,4.36,4.0,8.02,10.35,226.6
2014,7,10,25.47,30.07,27.57,73.24,3.76,3.89,5.5,6.18,218.3
2014,7,11,25.52,29.73,27.52,75.71,1.38,4.56,7.77,10.13,237.7
2014,7,12,26.46,30.38,28.03,74.16,0.84,5.86,7.19,7.94,233.4
2014,7,13,26.16,29.68,27.63,76.09,1.11,5.1,6.6,7.72,225.3
2014,7,14,25.12,29.8,27.4,67.48,3.23,4.21,6.48,8.28,212.1
2014,7,15,25.36,30.33,27.5,65.93,0.78,3.5,5.35,6.64,217.7
2014,7,16,25.61,31.46,28.09,68.99,0.27,5.76,4.07,5.09,241.4
2014,7,17,26.02,30.97,27.98,74.58,0.06,6.46,6.08,7.62,218.5
2014,7,18,25.85,30.22,27.68,74.84,0.02,4.46,6.73,8.08,201.4
2014,7,19,25.91,30.7,27.99,74.49,0.03,5.14,5.97,7.42,201.2
2014,7,20,26.04,31.8,28.48,72.14,0.03,5.44,3.99,5.73,206.8
2014,7,21,26.4,31.09,28.28,73.25,0.02,6.34,5.81,6.63,214.7
2014,7,22,26.47,30.31,28.03,74.7,0.0,6.03,5.78,6.76,224.4
2014,7,23,25.91,30.59,27.91,74.25,0.01,5.66,5.67,7.29,220.8
2014,7,24,26.11,29.34,27.47,77.15,0.62,5.12,6.06,7.63,213.5
2014,7,25,25.16,28.71,26.68,71.48,1.3,3.83,6.64,7.96,213.9
2014,7,26,25.17,28.96,26.92,74.69,4.31,3.78,5.64,7.05,208.3
2014,7,27,25.41,30.01,27.2,73.75,0.81,5.2,5.42,6.86,215.0
2014,7,28,25.47,30.89,27.74,70.27,0.62,5.79,5.02,6.11,223.9
2014,7,29,25.91,30.65,27.97,73.93,0.39,4.79,5.38,6.21,224.9
2014,7,30,26.18,31.59,28.36,72.69,0.72,5.97,5.71,6.56,213.8
2014,7,31,25.87,31.43,28.14,70.47,0.19,6.36,6.22,7.26,210.2
2014,8,1,25.98,31.06,28.16,69.59,0.36,5.85,6.35,7.94,207.5
2014,8,2,25.8,31.23,28.13,69.89,0.18,6.34,5.61,6.2,206.6
2014,8,3,25.81,31.16,27.96,67.17,1.63,5.61,6.25,7.0,206.2
2014,8,4,25.74,29.14,27.14,73.89,1.22,4.54,7.1,8.22,212.6
2014,8,5,25.55,28.24,26.61,77.52,4.47,4.38,6.5,7.28,214.7
2014,8,6,25.16,28.44,26.48,77.0,6.31,3.17,6.62,8.48,222.2
2014,8,7,25.14,28.97,26.77,74.72,1.66,3.08,6.55,7.54,219.7
2014,8,8,25.32,29.96,27.42,66.22,0.15,4.47,3.22,5.3,195.1
2014,8,9,25.88,30.12,27.59,68.6,0.79,5.26,2.09,3.5,261.3
2014,8,10,25.58,30.94,27.88,71.49,3.15,5.29,2.85,3.77,281.2
2014,8,11,25.51,27.94,26.62,76.81,9.96,4.83,2.8,4.22,251.1
2014,8,12,24.91,29.3,26.74,77.25,8.98,5.4,4.7,6.81,262.4
2014,8,13,25.38,30.2,27.32,73.77,2.7,5.99,5.59,7.84,246.2
2014,8,14,25.43,29.77,27.13,76.26,2.55,5.38,5.69,6.84,242.0
2014,8,15,24.78,27.11,25.88,79.91,5.09,3.19,4.62,5.5,238.6
2014,8,16,24.49,27.97,26.09,78.49,7.47,5.4,3.27,4.52,270.2
2014,8,17,25.13,28.99,26.78,78.06,5.45,5.72,3.5,4.18,243.7
2014,8,18,24.96,28.01,26.37,79.12,6.15,5.43,4.84,5.59,238.9
2014,8,19,24.61,30.15,27.0,71.81,2.31,3.88,4.5,6.88,242.1
2014,8,20,25.06,30.95,27.72,72.18,2.27,4.82,3.61,4.6,247.8
2014,8,21,25.45,30.92,27.97,70.67,1.47,3.96,2.23,2.94,234.6
2014,8,22,26.21,28.98,27.32,78.32,8.63,5.32,2.57,4.24,11.7
2014,8,23,25.66,26.93,26.27,83.02,8.02,1.44,3.03,4.23,329.2
2014,8,24,24.82,26.95,25.58,86.76,43.0,5.06,4.18,5.89,308.5
2014,8,25,24.9,26.23,25.49,84.67,23.58,3.58,4.06,5.57,286.8
2014,8,26,24.37,26.53,25.3,80.78,15.37,3.56,5.02,5.62,225.8
2014,8,27,24.07,27.8,25.7,80.56,3.82,5.12,4.76,5.2,237.6
2014,8,28,24.11,29.5,26.61,74.34,0.98,5.18,4.71,6.41,223.4
2014,8,29,24.39,30.9,27.81,66.08,0.31,6.12,2.76,5.01,209.1
2014,8,30,25.88,29.72,27.29,75.81,0.11,5.99,2.1,3.53,351.9
2014,8,31,25.64,30.78,27.51,71.7,0.01,6.31,1.48,3.37,326.6
2014,9,1,25.45,30.41,27.58,71.4,0.27,6.9,1.42,2.39,302.7
2014,9,2,25.48,29.3,26.73,75.59,0.33,6.24,2.07,3.55,278.9
2014,9,3,25.05,30.29,27.5,68.79,0.76,6.28,2.46,3.76,255.6
2014,9,4,25.89,28.26,26.93,77.83,1.57,4.68,1.79,2.79,312.3
2014,9,5,25.17,30.05,27.06,71.97,0.53,6.83,5.31,7.55,227.4
2014,9,6,25.09,29.03,26.88,73.45,0.11,5.74,5.39,7.28,213.2
2014,9,7,25.04,28.13,26.56,67.4,0.13,2.93,3.29,5.28,257.0
2014,9,8,25.06,29.3,27.13,70.69,3.32,6.28,3.35,3.71,262.6
2014,9,9,24.81,27.44,25.99,82.29,4.9,4.06,4.95,6.91,265.1
2014,9,10,24.68,27.95,26.06,79.62,1.53,4.56,5.13,6.29,239.3
2014,9,11,24.68,29.43,26.6,76.28,4.7,4.44,4.78,5.85,237.7
2014,9,12,24.73,27.69,26.09,81.81,3.71,5.21,5.1,5.99,253.9
2014,9,13,25.18,27.12,25.95,85.91,20.58,2.44,5.53,8.13,265.0
2014,9,14,24.97,26.83,25.73,85.37,14.79,3.97,6.9,8.19,245.4
2014,9,15,24.96,27.0,25.81,82.83,3.8,3.91,6.95,9.09,237.6
2014,9,16,24.93,28.86,26.58,79.48,5.38,5.02,5.68,6.79,232.0
2014,9,17,25.0,29.92,27.49,71.43,0.41,4.89,2.52,4.57,225.2
2014,9,18,26.06,28.38,27.03,76.96,2.25,3.62,1.76,2.89,336.8
2014,9,19,25.4,29.57,27.41,71.69,2.2,2.95,1.66,2.32,310.6
2014,9,20,25.34,30.09,27.31,75.19,3.11,6.06,3.85,5.01,252.9
2014,9,21,25.06,30.19,27.6,71.57,2.64,4.64,2.54,4.18,205.7
2014,9,22,25.97,29.58,27.5,75.38,8.43,5.78,1.31,2.19,318.2
2014,9,23,26.09,29.79,27.5,74.28,3.81,5.56,1.92,3.39,333.1
2014,9,24,25.57,28.59,26.82,77.83,17.26,4.95,1.88,2.42,351.3
2014,9,25,25.43,27.46,26.25,81.03,9.48,4.17,2.33,3.21,260.7
2014,9,26,24.74,29.91,27.01,74.88,0.25,5.8,2.23,3.1,291.6
2014,9,27,25.66,29.65,27.28,77.17,3.26,5.5,1.85,2.86,348.8
2014,9,28,25.68,28.03,26.72,81.34,16.16,5.05,2.67,3.52,332.8
2014,9,29,25.69,28.34,26.94,77.45,7.02,4.5,2.38,3.62,250.1
2014,9,30,25.38,28.76,27.15,73.1,3.72,5.13,2.2,3.95,208.3
2014,10,1,25.76,30.21,27.47,74.14,6.01,5.28,1.6,2.8,269.9
2014,10,2,25.95,27.71,26.86,78.12,4.61,4.77,1.98,2.61,230.4
2014,10,3,24.92,27.02,25.94,82.2,12.32,5.09,2.25,3.38,265.8
2014,10,4,24.48,27.49,25.68,80.86,10.85,3.64,5.06,6.23,255.7
2014,10,5,24.92,25.86,25.36,86.5,42.17,4.26,7.27,8.82,254.1
2014,10,6,24.74,28.47,26.12,81.33,30.86,4.14,6.98,8.42,243.3
2014,10,7,24.45,26.76,25.44,83.26,32.58,2.61,7.01,9.27,217.8
2014,10,8,24.59,28.3,26.28,80.04,8.61,4.73,6.54,8.16,209.4
2014,10,9,24.86,29.21,27.1,74.73,0.3,6.57,2.5,4.11,210.8
2014,10,10,25.62,29.74,27.55,76.9,1.02,6.47,1.76,2.73,232.3
2014,10,11,25.52,29.81,27.2,78.34,1.82,6.48,2.13,3.42,23.0
2014,10,12,25.32,28.21,26.64,81.09,3.79,4.73,3.49,5.01,56.5
2014,10,13,24.95,29.21,26.87,79.44,4.03,5.86,3.72,4.98,70.0
2014,10,14,25.13,28.7,26.59,81.95,5.84,5.18,2.74,3.95,55.8
2014,10,15,25.44,27.93,26.39,85.45,18.24,4.21,3.36,5.26,70.8
2014,10,16,25.73,28.81,26.89,80.32,13.42,4.67,2.34,3.8,12.8
2014,10,17,25.54,27.66,26.35,88.46,17.58,3.99,4.29,5.23,23.2
2014,10,18,25.18,26.32,25.66,88.68,13.83,2.8,3.91,4.97,11.9
2014,10,19,24.82,26.91,25.62,83.89,9.95,2.19,2.39,4.22,325.6
2014,10,20,24.89,27.82,26.38,76.66,13.51,4.5,1.38,2.32,211.1
2014,10,21,25.29,27.86,26.26,80.78,23.42,3.86,1.72,2.35,39.1
2014,10,22,25.4,27.55,26.34,81.96,14.71,3.97,1.41,2.78,256.8
2014,10,23,25.04,28.5,26.44,78.22,3.16,4.02,1.97,3.37,27.9
2014,10,24,25.14,28.06,26.48,78.78,4.29,4.08,1.63,3.15,348.7
2014,10,25,24.98,28.62,26.66,79.0,3.49,5.06,1.78,2.64,285.9
2014,10,26,25.52,28.06,26.54,82.34,12.27,5.21,2.34,3.88,285.5
2014,10,27,25.34,28.13,26.58,78.72,3.7,4.73,1.61,2.52,315.6
2014,10,28,25.46,29.0,26.96,77.9,3.64,5.29,2.25,3.36,245.2
2014,10,29,25.29,27.62,26.4,82.3,8.16,5.28,2.7,3.62,224.1
2014,10,30,25.13,27.87,26.49,81.8,6.63,5.16,2.16,2.74,279.1
2014,10,31,25.4,27.5,26.43,81.83,20.46,3.64,1.94,3.35,306.7
2014,11,1,25.31,26.44,25.88,88.58,19.55,4.44,3.93,7.28,302.6
2014,11,2,25.1,26.7,25.69,88.5,89.55,2.64,6.84,8.39,270.6
2014,11,3,24.89,27.18,25.87,86.45,38.76,2.15,6.13,7.45,242.7
2014,11,4,24.45,27.38,25.89,81.63,6.69,4.68,2.73,4.37,230.4
2014,11,5,25.42,29.01,26.93,70.18,1.23,6.19,1.86,3.21,218.9
2014,11,6,24.93,29.08,26.72,76.86,1.89,5.86,3.46,4.49,221.3
2014,11,7,24.8,28.9,26.72,80.03,1.39,5.31,2.12,2.89,245.7
2014,11,8,24.89,27.26,25.92,79.67,1.64,2.61,1.68,3.23,25.2
2014,11,9,23.88,25.45,24.67,85.58,5.11,2.12,3.26,5.49,284.1
2014,11,10,24.85,28.35,26.25,83.13,8.6,4.21,3.33,5.77,208.9
2014,11,11,24.87,28.95,26.29,78.77,7.73,4.72,1.95,3.3,151.0
2014,11,12,25.25,29.37,26.89,73.18,9.75,5.02,1.64,2.36,47.9
2014,11,13,24.97,27.27,26.02,84.85,5.29,5.25,3.08,4.15,59.5
2014,11,14,24.67,27.4,25.98,81.68,1.99,5.14,3.8,5.11,94.6
2014,11,15,25.08,28.5,26.54,80.5,7.63,5.41,2.93,4.37,78.0
2014,11,16,25.2,27.25,26.09,85.33,9.39,4.51,3.52,4.55,71.0
2014,11,17,24.93,27.62,26.14,85.36,3.14,4.83,4.98,6.58,80.4
2014,11,18,24.76,27.65,25.96,86.48,8.14,4.39,6.12,8.92,66.4
2014,11,19,25.41,27.65,26.32,86.5,21.75,3.47,5.8,7.58,61.6
2014,11,20,25.03,26.83,25.97,88.37,15.17,4.73,5.71,6.56,62.7
2014,11,21,25.2,27.96,26.52,86.54,32.35,4.65,3.53,4.57,68.7
2014,11,22,25.63,28.99,26.8,81.93,13.66,3.96,2.53,4.67,80.6
2014,11,23,25.61,28.2,26.54,82.34,8.15,4.8,1.72,2.89,355.7
2014,11,24,25.2,27.6,26.42,81.71,6.02,3.92,1.67,2.69,277.3
2014,11,25,25.49,27.79,26.4,81.97,17.44,4.75,1.17,2.27,291.9
2014,11,26,25.03,27.27,25.92,84.21,8.28,3.63,3.41,5.01,246.7
2014,11,27,24.89,28.57,26.35,79.74,1.22,5.48,2.54,3.33,284.5
2014,11,28,24.81,27.49,25.9,82.91,4.77,3.63,2.59,4.71,282.2
2014,11,29,24.68,27.26,25.8,84.69,3.23,4.97,2.26,2.88,279.4
2014,11,30,24.81,27.52,26.24,81.35,1.96,4.42,1.53,2.08,278.2
2014,12,1,24.82,27.82,26.21,82.89,2.35,4.79,2.25,3.5,257.2
2014,12,2,24.26,28.03,25.9,81.34,1.76,3.85,3.84,4.4,220.2
2014,12,3,24.4,26.45,25.36,83.41,1.25,2.61,2.07,2.95,303.7
2014,12,4,25.16,28.19,26.35,79.24,3.78,3.55,0.72,1.48,120.8
2014,12,5,25.25,28.69,26.88,79.0,10.84,5.32,1.52,2.42,238.8
2014,12,6,25.76,29.4,27.46,74.64,2.78,4.11,1.0,1.65,233.6
2014,12,7,25.82,28.05,26.75,79.9,4.96,5.67,1.73,3.09,9.3
2014,12,8,24.85,25.76,25.48,83.01,8.31,2.9,2.16,3.21,56.0
2014,12,9,25.24,27.69,26.43,81.24,8.69,5.38,3.1,4.6,64.6
2014,12,10,25.71,28.21,26.55,85.66,3.33,5.16,3.28,4.39,63.0
2014,12,11,25.4,27.98,26.48,82.93,3.51,4.87,4.81,6.73,55.5
2014,12,12,25.31,28.33,26.63,79.94,0.87,5.6,5.19,6.83,58.4
2014,12,13,25.12,28.16,26.55,82.36,1.73,5.22,3.6,5.42,76.8
2014,12,14,25.49,28.39,26.66,83.0,2.32,4.3,2.85,4.61,68.2
2014,12,15,25.19,27.65,26.36,86.71,5.68,4.36,5.82,7.09,65.2
2014,12,16,25.3,27.52,26.35,86.46,6.03,4.83,5.55,6.77,67.8
2014,12,17,24.65,27.09,25.83,87.01,11.36,2.24,5.61,7.4,81.9
2014,12,18,24.97,27.23,25.91,87.46,20.5,2.86,4.84,8.0,67.1
2014,12,19,25.42,27.09,26.21,88.14,18.66,2.13,7.15,8.71,66.5
2014,12,20,25.5,26.63,25.97,89.48,51.54,3.92,3.13,4.75,43.7
2014,12,21,24.63,26.67,25.75,90.1,59.08,2.58,5.47,7.49,31.0
2014,12,22,24.5,26.49,25.4,89.33,52.18,2.45,7.09,10.53,71.6
2014,12,23,24.23,26.82,25.46,89.36,81.36,2.14,5.77,6.91,85.3
2014,12,24,25.01,26.26,25.57,90.35,69.48,1.99,4.24,5.12,47.8
2014,12,25,24.89,26.44,25.66,91.85,69.71,0.83,6.2,10.11,56.9
2014,12,26,24.35,26.13,25.1,86.0,8.23,3.18,5.65,8.52,239.3
2014,12,27,24.6,28.27,26.15,82.42,1.68,4.1,2.82,4.7,201.8
2014,12,28,24.29,28.24,26.01,76.27,17.09,4.04,2.6,4.76,111.8
2014,12,29,24.48,26.94,25.6,85.73,6.66,4.06,4.85,6.14,95.4
2014,12,30,24.61,27.46,26.0,84.06,0.49,5.65,4.93,6.04,82.2
2014,12,31,24.56,28.28,26.38,83.04,5.41,4.8,3.38,4.87,90.7
2015,1,1,25.17,27.45,26.27,85.99,2.85,3.96,4.15,5.88,83.1
2015,1,2,25.11,27.31,26.13,84.97,1.64,4.66,5.44,7.47,62.9
