-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 06/30/2025 in LST
Location: latitude  5.1617   longitude 95.4359 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 513.22 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
2008,9,3,21.54,24.77,22.85,88.62,8.56,3.74,2.38,3.62,195.8
2008,9,4,21.38,27.27,23.69,84.37,1.12,5.31,3.04,4.01,237.1
2008,9,5,20.95,24.36,22.36,90.03,8.78,3.82,3.3,5.28,254.7
2008,9,6,20.27,25.32,22.39,84.47,0.33,2.91,2.95,4.59,205.1
2008,9,7,20.64,24.68,22.43,83.58,0.13,4.76,2.83,4.17,213.3
2008,9,8,20.35,26.25,22.98,81.05,0.33,4.77,2.24,3.82,246.9
2008,9,9,20.95,26.6,23.35,82.61,0.4,5.83,2.45,4.72,277.4
2008,9,10,21.27,25.39,22.96,87.26,2.44,5.82,3.45,5.01,225.9
2008,9,11,21.37,24.98,22.85,88.72,0.72,6.37,4.53,6.16,179.6
2008,9,12,21.52,25.68,22.98,88.0,0.54,6.55,4.29,5.81,186.2
2008,9,13,21.11,24.48,22.39,88.23,1.71,3.24,3.14,5.13,216.3
2008,9,14,20.54,26.71,23.31,84.27,0.43,6.48,2.88,4.66,195.6
2008,9,15,20.53,25.83,22.89,85.37,0.6,6.36,3.98,5.08,187.8
2008,9,16,19.46,25.55,22.44,81.38,0.01,5.85,2.95,4.02,189.4
2008,9,17,21.03,28.34,24.33,80.02,0.03,5.02,2.56,3.03,195.2
2008,9,18,21.99,28.22,24.5,82.41,0.2,6.24,2.77,3.52,187.1
2008,9,19,22.22,26.2,23.77,86.05,0.32,4.89,3.69,5.1,177.4
2008,9,20,21.76,27.01,23.94,83.93,0.18,4.13,2.08,3.12,193.5
2008,9,21,21.3,25.12,23.17,88.98,0.14,6.32,3.09,5.25,187.0
2008,9,22,20.06,29.95,24.89,72.5,0.03,6.63,1.88,2.81,239.6
2008,9,23,21.87,29.21,24.85,77.92,0.01,7.12,2.28,3.69,257.7
2008,9,24,21.33,28.71,24.55,77.26,1.35,6.72,3.05,4.99,195.3
2008,9,25,21.87,27.47,24.12,82.05,5.08,6.27,2.96,4.15,216.0
2008,9,26,21.84,26.97,23.81,81.86,0.46,6.63,3.24,5.02,202.0
2008,9,27,21.37,27.12,23.85,84.48,0.29,5.99,3.61,4.59,181.8
2008,9,28,21.99,27.01,23.93,83.51,0.41,5.21,3.37,5.01,231.8
2008,9,29,21.45,26.81,23.44,86.35,15.12,3.62,4.49,6.76,255.1
2008,9,30,21.31,23.76,22.29,88.14,15.27,2.75,3.14,5.04,280.6
2008,10,1,21.07,27.72,23.95,77.84,0.68,5.71,1.95,2.75,243.7
2008,10,2,21.85,29.6,25.06,76.4,0.2,4.6,1.67,3.06,302.8
2008,10,3,22.22,27.51,24.44,81.05,2.59,5.2,1.91,3.06,239.6
2008,10,4,21.41,27.15,23.75,81.53,2.81,4.64,2.07,3.15,200.0
2008,10,5,21.52,27.51,23.93,84.09,3.61,4.81,3.07,4.4,242.2
2008,10,6,21.66,24.72,23.18,87.59,1.89,4.92,2.96,4.51,255.0
2008,10,7,21.18,28.26,24.1,81.49,1.82,5.52,1.87,2.83,264.5
2008,10,8,21.68,28.67,24.6,80.68,2.13,5.6,2.85,4.09,343.6
2008,10,9,22.06,28.71,24.87,79.74,2.01,4.78,2.81,3.64,37.9
2008,10,10,21.61,28.03,24.48,82.3,12.73,3.35,2.06,2.61,169.5
2008,10,11,22.63,27.72,24.43,83.82,2.78,5.01,3.13,4.26,183.8
2008,10,12,22.67,27.03,24.17,87.15,0.89,5.38,2.74,4.02,255.1
2008,10,13,22.02,27.14,24.07,84.26,0.77,5.02,2.34,3.92,298.8
2008,10,14,22.07,30.38,25.56,78.18,0.77,5.41,2.49,3.89,356.2
2008,10,15,22.98,28.21,24.93,84.51,8.91,2.77,2.68,4.07,346.3
2008,10,16,22.7,28.25,25.02,81.78,1.33,5.58,1.53,2.25,296.5
2008,10,17,22.72,27.23,24.55,85.42,2.33,5.08,2.51,3.57,266.2
2008,10,18,22.41,27.79,24.49,84.98,1.35,4.54,2.47,3.2,203.9
2008,10,19,23.21,25.77,24.08,90.76,12.51,4.78,3.64,5.78,258.3
2008,10,20,21.78,24.84,23.11,89.82,8.91,3.59,4.13,6.18,250.6
2008,10,21,21.74,26.52,23.37,89.59,7.62,4.15,3.81,6.99,259.9
2008,10,22,21.88,26.7,23.71,83.72,1.85,3.3,2.72,4.4,265.0
2008,10,23,21.71,28.42,24.61,76.55,0.1,5.95,2.46,3.78,297.1
2008,10,24,21.69,25.2,23.41,81.46,1.21,2.56,2.06,3.5,348.4
2008,10,25,20.76,28.13,24.11,72.44,0.06,3.5,2.12,3.85,328.0
2008,10,26,20.71,30.08,25.38,73.93,0.0,5.36,1.6,2.71,189.1
2008,10,27,22.28,30.86,25.94,69.94,0.02,6.34,1.49,2.99,285.9
2008,10,28,22.03,28.46,24.47,79.22,0.25,4.74,3.04,5.45,287.0
2008,10,29,21.89,25.14,23.24,82.27,2.65,4.27,3.72,5.91,222.8
2008,10,30,21.31,25.45,23.28,84.7,2.83,2.99,3.5,5.17,212.5
2008,10,31,21.61,26.52,23.61,85.2,1.13,5.72,3.41,4.42,217.9
2008,11,1,22.19,26.4,23.75,84.85,10.42,3.47,3.74,5.17,236.4
2008,11,2,21.28,26.77,23.58,82.28,1.12,5.26,3.56,4.78,209.8
2008,11,3,21.12,28.44,24.08,79.56,0.08,6.22,2.5,3.37,177.5
2008,11,4,21.98,28.83,24.72,76.45,1.43,5.2,2.06,3.01,211.4
2008,11,5,22.55,27.91,24.8,81.23,2.55,5.49,1.88,2.91,281.1
2008,11,6,22.52,27.76,24.5,80.61,0.36,5.64,2.75,3.86,302.8
2008,11,7,21.71,29.14,25.18,72.35,0.1,6.31,1.81,2.47,297.6
2008,11,8,22.65,27.31,24.46,79.53,0.54,3.87,2.51,3.36,298.6
2008,11,9,22.49,25.77,23.71,85.09,1.65,3.55,3.23,4.49,202.3
2008,11,10,21.94,25.77,23.47,90.85,10.61,3.44,5.14,7.58,196.0
2008,11,11,21.05,25.56,22.95,87.42,2.54,3.75,2.76,3.53,172.1
2008,11,12,21.87,28.29,24.31,82.12,7.63,5.68,2.03,3.34,356.4
2008,11,13,22.41,27.01,24.46,83.28,17.7,4.91,1.9,2.55,338.1
2008,11,14,22.2,27.07,24.12,85.81,16.9,3.8,2.74,4.19,304.8
2008,11,15,21.89,26.85,23.87,89.12,25.16,4.33,2.67,4.14,290.7
2008,11,16,22.5,25.87,23.97,87.93,8.93,4.26,1.99,3.0,326.5
2008,11,17,21.9,28.39,24.71,80.91,1.31,4.76,1.97,3.36,10.4
2008,11,18,22.07,26.86,24.16,85.95,2.19,4.73,1.34,2.39,74.8
2008,11,19,22.41,28.6,24.73,84.57,4.26,3.68,2.04,3.32,107.4
2008,11,20,22.43,26.25,23.85,89.81,4.16,3.85,1.55,3.99,150.8
2008,11,21,22.39,26.23,23.9,86.26,5.56,2.51,1.52,2.43,157.6
2008,11,22,22.13,26.61,24.09,86.02,16.94,2.51,1.58,2.74,268.3
2008,11,23,21.88,25.01,23.22,87.83,4.25,4.29,1.67,2.53,261.4
2008,11,24,21.76,25.88,23.37,88.72,13.07,3.24,2.58,4.12,299.9
2008,11,25,21.94,23.82,22.77,90.97,33.81,1.33,3.77,5.7,278.7
2008,11,26,21.74,25.05,23.05,91.54,47.43,1.95,3.91,7.71,254.8
2008,11,27,21.49,25.87,23.3,90.51,32.34,1.7,3.36,5.95,193.0
2008,11,28,21.34,25.56,23.33,88.57,21.89,1.74,2.87,4.42,92.4
2008,11,29,21.69,25.94,23.67,90.45,13.2,2.08,2.18,3.77,81.3
2008,11,30,22.55,25.24,23.62,91.59,20.45,2.01,1.3,2.25,94.0
2008,12,1,21.81,24.45,23.29,91.96,9.72,1.85,2.53,4.34,147.2
2008,12,2,21.2,24.67,22.63,90.8,11.55,1.56,2.84,3.87,145.4
2008,12,3,20.93,25.4,22.96,90.61,5.28,4.15,3.32,4.75,162.7
2008,12,4,21.51,26.46,23.57,89.64,8.86,4.47,2.74,4.18,196.7
2008,12,5,22.52,24.66,23.28,92.38,16.95,2.98,2.31,3.28,266.6
2008,12,6,21.95,26.49,23.84,86.44,4.98,4.09,1.48,2.53,30.5
2008,12,7,21.78,23.92,22.87,94.13,30.5,1.63,2.71,5.43,58.3
2008,12,8,21.38,27.13,23.51,88.66,14.24,2.71,1.88,3.05,89.0
2008,12,9,21.22,26.37,23.21,87.83,4.07,4.17,2.17,3.32,62.6
2008,12,10,20.34,27.08,23.54,86.44,1.55,4.34,2.7,4.27,55.4
2008,12,11,21.57,23.99,22.6,89.34,6.42,3.52,2.56,4.25,24.1
2008,12,12,21.19,25.33,23.03,88.91,2.96,4.21,1.99,3.42,79.7
2008,12,13,22.13,24.72,23.25,92.16,33.54,3.29,1.67,3.39,112.3
2008,12,14,21.14,26.0,23.31,89.02,7.99,4.24,1.47,2.21,64.1
2008,12,15,21.96,25.59,23.51,89.2,2.33,4.96,1.29,2.23,116.4
2008,12,16,21.99,26.76,23.66,90.79,8.34,4.42,1.85,3.08,138.4
2008,12,17,21.41,26.68,23.67,86.28,2.48,3.93,1.98,3.1,44.9
2008,12,18,21.29,27.26,23.61,85.41,0.2,3.22,3.49,5.49,57.9
2008,12,19,20.42,27.11,23.4,85.42,5.55,4.63,2.61,4.43,59.2
2008,12,20,20.65,27.3,23.6,86.77,1.61,4.51,4.05,6.13,52.0
2008,12,21,21.03,27.79,23.92,84.99,0.72,4.37,3.22,3.94,49.6
2008,12,22,20.72,28.01,23.94,85.53,1.21,5.1,2.95,3.66,46.9
2008,12,23,21.45,26.87,23.71,88.35,27.63,4.21,3.17,5.09,88.5
2008,12,24,21.65,24.89,22.95,90.25,18.26,3.3,1.16,2.28,103.6
2008,12,25,20.8,24.5,22.55,90.79,7.3,3.15,2.48,3.62,44.1
2008,12,26,21.01,26.75,23.77,85.03,0.58,4.94,1.42,2.6,44.0
2008,12,27,21.81,27.14,24.15,85.12,0.65,5.55,1.65,2.19,344.7
2008,12,28,21.61,26.8,23.67,84.82,6.11,2.95,2.17,2.67,11.3
2008,12,29,21.17,25.0,22.92,85.77,3.4,3.41,1.59,2.96,80.1
2008,12,30,21.16,27.78,23.98,83.82,7.93,4.59,1.52,2.41,340.9
2008,12,31,21.21,24.01,22.81,90.05,11.75,3.69,2.67,3.78,11.2
2009,1,1,21.18,24.96,22.91,90.21,8.24,2.98,2.21,3.2,47.3
2009,1,2,21.45,26.29,23.62,87.66,4.6,4.33,1.23,1.96,355.4
2009,1,3,22.03,24.54,23.14,93.9,49.1,2.94,2.7,4.43,302.3
2009,1,4,20.99,25.77,22.71,88.62,12.73,3.86,2.52,3.98,128.1
2009,1,5,20.85,25.23,22.6,91.32,24.55,2.15,1.89,3.35,17.3
2009,1,6,20.17,25.89,22.99,83.8,2.96,4.64,1.46,2.21,1.9
2009,1,7,21.5,26.06,23.44,87.1,1.11,4.67,1.55,1.95,37.5
2009,1,8,20.37,26.47,22.89,87.26,0.11,5.44,3.27,4.63,36.3
2009,1,9,20.56,26.49,22.93,86.33,0.07,4.77,4.74,6.97,52.7
2009,1,10,19.49,26.75,22.51,84.77,0.02,4.52,4.13,5.6,57.9
2009,1,11,18.33,26.73,22.25,85.03,0.32,5.13,3.75,5.17,44.1
2009,1,12,19.97,26.64,22.85,85.13,4.48,3.74,3.73,5.08,42.1
2009,1,13,20.55,26.99,23.38,85.68,6.63,4.19,3.14,4.99,54.0
2009,1,14,20.44,26.98,23.29,86.57,12.11,2.72,3.44,4.75,56.2
2009,1,15,20.21,25.39,22.32,86.92,17.87,3.18,6.48,9.32,54.5
2009,1,16,19.65,27.09,22.89,85.74,2.27,4.12,3.63,5.97,56.0
2009,1,17,20.55,26.24,22.98,87.0,9.78,3.89,3.22,5.07,57.5
2009,1,18,20.43,27.49,23.37,85.77,2.82,3.36,2.65,3.65,55.5
2009,1,19,20.44,28.02,23.94,84.29,1.26,4.6,2.76,4.68,74.5
2009,1,20,21.06,27.86,23.97,85.42,0.53,3.66,3.7,5.8,47.2
2009,1,21,20.93,27.04,23.57,86.21,6.9,3.72,4.06,6.43,43.6
2009,1,22,21.22,27.56,23.79,86.01,3.12,4.08,2.65,3.72,37.8
2009,1,23,21.11,26.88,23.69,83.74,0.19,4.72,2.89,4.37,58.0
2009,1,24,21.14,27.92,24.17,85.7,12.55,4.21,1.93,2.89,76.8
2009,1,25,21.25,28.55,24.87,83.19,2.79,5.15,1.72,3.2,66.2
2009,1,26,22.19,27.65,24.38,86.06,1.79,5.86,2.41,4.1,48.2
2009,1,27,20.96,27.29,23.91,86.13,9.69,4.85,3.46,5.57,51.4
2009,1,28,20.96,27.51,23.79,83.68,2.21,5.14,3.27,4.46,49.9
2009,1,29,20.89,26.5,23.23,84.99,3.53,4.36,3.18,4.79,30.0
2009,1,30,21.03,27.47,23.83,83.92,21.42,4.62,2.1,3.01,20.6
2009,1,31,21.62,26.47,23.51,86.54,24.49,3.83,2.87,3.24,19.6
2009,2,1,21.18,27.22,23.64,84.32,2.11,4.73,3.01,4.05,31.8
2009,2,2,20.88,27.37,23.56,84.04,0.18,5.2,3.76,5.03,25.6
2009,2,3,20.69,27.75,23.76,81.16,0.17,5.52,2.15,2.68,26.3
2009,2,4,20.6,27.97,23.96,81.79,0.48,5.5,2.81,3.87,35.7
2009,2,5,21.39,27.43,23.84,84.48,6.21,4.56,2.87,3.75,22.6
2009,2,6,21.14,26.57,23.28,86.16,1.99,3.88,3.2,4.32,24.1
2009,2,7,20.65,27.64,23.91,82.82,10.31,4.36,1.94,2.73,20.9
2009,2,8,21.65,29.16,24.81,78.6,2.66,5.17,1.57,2.59,38.9
2009,2,9,20.45,29.29,24.72,79.1,0.0,6.57,2.05,4.14,57.1
2009,2,10,20.97,28.94,25.07,75.39,0.0,6.25,1.26,2.08,82.3
2009,2,11,22.24,27.32,24.43,82.43,0.0,5.61,2.06,3.09,220.6
2009,2,12,21.37,28.43,24.44,78.11,0.0,5.48,1.42,2.09,239.0
2009,2,13,21.9,27.78,24.31,81.36,0.0,5.81,1.94,3.4,273.0
2009,2,14,21.17,28.11,24.27,78.75,0.0,5.47,1.81,3.08,289.8
2009,2,15,21.53,28.36,24.43,79.89,0.01,5.52,1.46,2.39,289.9
2009,2,16,21.93,26.61,23.95,80.72,0.95,5.98,1.37,2.66,238.8
2009,2,17,21.13,29.41,24.92,74.19,0.08,6.53,1.3,1.98,14.4
2009,2,18,21.11,29.44,24.88,78.28,4.19,5.72,2.16,3.09,33.8
2009,2,19,21.61,29.85,25.6,76.99,8.26,5.72,1.7,2.86,88.3
2009,2,20,22.67,29.24,25.48,77.51,0.26,5.49,1.48,2.59,16.2
2009,2,21,22.54,27.89,24.71,84.79,3.2,4.99,2.49,4.14,344.7
2009,2,22,23.05,27.22,24.6,85.21,2.24,4.16,2.18,3.96,138.0
2009,2,23,22.32,27.69,24.44,82.76,4.77,6.05,1.27,2.2,51.1
2009,2,24,22.32,28.22,24.75,78.07,0.54,5.5,1.41,3.13,341.5
2009,2,25,21.82,29.18,24.89,79.77,3.5,6.14,2.24,3.29,14.4
2009,2,26,21.94,28.3,24.87,79.92,3.77,5.85,1.65,2.52,37.4
2009,2,27,21.72,24.08,23.03,91.52,10.75,3.51,2.24,3.22,258.9
2009,2,28,20.94,27.44,23.88,83.62,0.35,5.63,2.72,4.3,227.0
2009,3,1,22.4,28.03,24.84,82.7,0.47,5.28,0.96,1.21,359.1
2009,3,2,22.4,26.43,24.07,87.65,5.59,3.16,2.52,4.87,143.4
2009,3,3,21.05,23.99,22.45,89.11,17.04,3.26,4.33,7.07,149.9
2009,3,4,20.42,27.77,23.49,82.84,13.62,5.04,3.58,4.51,171.8
2009,3,5,21.42,25.63,23.39,88.92,5.75,4.76,2.95,3.95,173.5
2009,3,6,22.13,27.16,24.06,86.17,1.47,5.57,2.39,3.11,166.6
2009,3,7,21.69,26.06,23.57,90.13,9.65,5.33,3.91,5.49,183.2
2009,3,8,20.88,26.9,23.57,86.28,4.37,4.73,2.53,3.67,179.2
2009,3,9,21.9,27.42,24.34,82.95,0.82,4.19,1.75,2.11,83.3
2009,3,10,21.61,29.13,25.18,80.67,3.92,6.55,1.86,2.68,350.0
2009,3,11,22.15,23.63,23.01,91.79,18.62,5.81,3.07,4.84,226.3
2009,3,12,21.6,26.92,23.95,85.89,3.81,6.64,1.97,3.61,186.7
2009,3,13,21.56,25.65,23.46,84.66,4.54,5.76,1.46,1.81,274.5
2009,3,14,21.06,29.04,24.75,79.59,1.99,6.86,1.3,2.43,122.9
2009,3,15,22.38,27.28,24.38,82.64,1.83,5.85,1.71,3.43,131.6
2009,3,16,22.5,25.32,23.63,87.55,7.7,5.31,2.42,5.58,167.7
2009,3,17,22.42,26.14,23.74,87.78,4.82,5.67,2.16,3.3,178.6
2009,3,18,21.8,27.15,23.85,86.55,3.07,3.2,1.67,2.51,211.8
2009,3,19,22.27,26.85,24.31,86.36,2.16,6.04,1.96,2.87,194.6
2009,3,20,22.56,27.05,24.24,86.49,14.37,5.69,3.07,4.0,167.2
2009,3,21,21.4,24.94,23.04,89.36,17.27,3.74,4.47,5.99,147.6
2009,3,22,21.02,26.82,23.29,88.37,1.41,5.27,4.61,6.64,152.9
2009,3,23,21.37,27.17,24.31,83.54,0.23,5.63,1.72,2.76,124.5
2009,3,24,22.45,27.76,24.9,81.78,1.12,5.82,1.1,1.51,65.3
2009,3,25,22.38,28.86,25.13,80.5,3.37,5.74,1.9,2.92,316.8
2009,3,26,22.01,28.72,24.99,82.11,0.7,5.77,2.23,3.36,356.0
2009,3,27,21.87,29.09,25.07,81.21,0.15,6.29,2.58,3.56,21.5
2009,3,28,22.36,25.44,23.73,87.45,4.69,5.24,1.93,3.16,346.6
2009,3,29,22.05,26.89,24.22,84.2,2.82,5.75,1.31,2.5,182.3
2009,3,30,22.05,28.72,25.01,83.04,1.5,5.91,1.91,2.93,350.7
2009,3,31,22.7,26.38,24.21,88.66,0.26,5.98,0.96,1.96,71.5
2009,4,1,21.97,27.81,24.54,81.91,1.19,6.22,1.76,2.88,68.9
2009,4,2,22.11,27.64,24.52,86.56,15.58,6.12,1.47,2.66,45.9
2009,4,3,23.06,25.53,24.35,88.19,16.18,5.06,1.88,3.53,201.0
2009,4,4,22.87,27.47,24.61,87.21,5.69,5.39,2.71,4.6,316.6
2009,4,5,22.82,25.31,23.81,92.03,2.92,5.49,3.87,5.49,308.4
2009,4,6,21.93,27.94,24.58,84.43,18.62,4.57,2.12,3.07,11.6
2009,4,7,22.91,26.64,24.2,87.01,7.91,3.94,1.3,3.24,316.3
2009,4,8,22.63,27.84,25.0,84.3,7.46,5.11,1.32,2.69,57.0
2009,4,9,23.41,27.32,24.6,88.62,6.69,3.75,2.39,4.23,255.4
2009,4,10,22.69,26.29,24.02,91.47,3.26,4.2,3.23,4.47,217.0
2009,4,11,22.28,26.79,24.08,87.2,1.25,5.64,2.6,4.37,217.0
2009,4,12,22.27,27.73,24.97,81.7,0.35,5.99,2.04,3.99,239.4
2009,4,13,21.83,28.49,25.04,81.23,0.07,6.02,2.26,3.4,180.5
2009,4,14,22.67,28.13,25.02,82.57,1.52,5.92,2.48,3.68,192.4
2009,4,15,21.44,26.06,23.44,81.79,1.46,5.12,3.66,5.01,157.4
2009,4,16,21.08,28.09,24.22,83.53,0.53,5.7,4.02,6.22,159.7
2009,4,17,21.69,30.08,25.48,80.13,0.22,6.52,1.57,3.0,167.7
2009,4,18,23.2,28.6,25.53,84.83,0.77,6.76,2.17,2.73,162.5
2009,4,19,23.17,27.42,24.96,87.27,1.29,5.64,1.88,2.83,179.2
2009,4,20,22.52,27.36,24.36,85.96,4.72,6.1,2.82,5.0,196.3
2009,4,21,22.39,27.46,24.59,83.56,1.93,5.92,2.97,3.98,222.5
2009,4,22,22.28,26.79,24.28,88.02,0.09,6.2,3.17,4.65,213.6
2009,4,23,22.19,27.37,24.35,85.31,0.02,7.16,2.4,3.32,212.1
2009,4,24,21.89,29.05,25.08,78.39,0.0,7.03,2.17,3.14,237.7
2009,4,25,22.43,29.07,25.22,80.3,0.02,6.85,2.09,3.5,236.5
2009,4,26,22.76,27.85,24.93,82.78,0.1,5.12,2.42,3.22,221.4
2009,4,27,22.88,27.87,24.98,82.39,0.01,6.2,2.09,2.87,236.4
2009,4,28,22.66,29.55,25.59,78.72,0.05,6.46,1.71,2.73,251.5
2009,4,29,22.62,28.9,25.37,80.69,0.16,6.16,2.21,3.8,275.8
2009,4,30,22.84,27.34,24.88,81.8,0.2,4.99,1.89,3.15,253.8
2009,5,1,22.95,28.55,25.08,81.54,2.81,5.83,2.11,3.47,253.0
2009,5,2,22.89,26.32,24.16,86.38,23.1,4.07,2.59,4.7,253.4
2009,5,3,22.48,26.11,23.86,85.55,5.1,4.98,2.8,3.98,260.9
2009,5,4,22.36,26.29,24.1,87.13,32.53,4.7,2.69,4.69,276.8
2009,5,5,22.35,25.43,23.75,88.14,5.68,5.88,3.23,5.46,257.5
2009,5,6,22.1,27.37,24.21,84.66,0.68,5.7,2.75,4.35,280.6
2009,5,7,22.27,27.54,24.7,85.03,0.18,6.51,2.72,4.48,254.6
2009,5,8,22.95,28.12,25.08,82.44,0.66,6.37,2.6,3.55,250.2
2009,5,9,22.71,26.37,24.38,87.09,2.51,3.58,2.33,3.25,246.8
2009,5,10,22.35,27.58,24.33,84.26,1.85,4.53,2.61,5.44,246.0
2009,5,11,21.98,27.82,24.26,84.19,1.33,5.59,2.81,4.43,254.0
2009,5,12,21.29,27.48,24.17,83.56,3.05,5.84,2.67,4.26,203.6
2009,5,13,23.22,26.82,24.47,89.62,4.96,2.99,3.88,4.84,244.8
2009,5,14,22.27,25.75,23.61,86.96,7.97,3.41,3.02,3.94,239.6
2009,5,15,22.06,24.99,23.37,89.76,4.93,4.25,3.19,4.47,260.6
2009,5,16,22.89,25.39,23.66,91.92,58.6,4.82,4.79,6.17,223.0
2009,5,17,22.05,25.88,23.83,89.4,10.15,4.38,3.45,4.66,213.7
2009,5,18,22.28,27.3,24.62,83.66,0.34,5.04,1.92,2.8,197.4
2009,5,19,22.22,27.47,24.63,83.35,0.1,6.12,2.13,3.4,224.6
2009,5,20,22.48,26.93,24.42,85.57,1.1,4.0,3.05,4.25,208.1
2009,5,21,22.33,26.03,23.9,86.15,0.92,5.99,2.69,4.24,209.6
2009,5,22,20.98,28.43,24.75,82.25,0.11,6.37,2.37,4.23,188.6
2009,5,23,22.24,28.61,25.3,79.16,0.02,5.85,1.93,3.31,177.5
2009,5,24,22.52,28.21,25.03,83.84,0.17,6.61,3.31,4.65,173.9
2009,5,25,22.64,26.93,24.52,87.44,9.12,4.83,3.31,4.5,183.8
2009,5,26,22.44,26.92,24.22,85.58,7.21,4.77,2.69,3.39,172.2
2009,5,27,21.51,27.7,24.46,82.51,9.74,5.54,2.73,3.89,178.6
2009,5,28,22.46,26.58,24.27,81.05,2.21,3.23,2.15,2.91,208.2
2009,5,29,22.22,25.63,23.53,90.94,18.62,3.23,4.56,6.57,205.9
2009,5,30,21.36,27.17,24.01,83.67,0.59,4.75,2.89,4.06,195.8
2009,5,31,21.21,29.13,25.08,80.94,0.09,5.73,2.02,2.9,235.4
2009,6,1,23.03,28.17,25.14,83.28,0.03,6.47,1.85,3.63,285.3
2009,6,2,23.04,27.31,24.79,87.3,0.13,5.16,2.78,3.87,227.0
2009,6,3,23.12,25.93,24.26,89.25,0.23,5.42,5.01,6.83,200.2
2009,6,4,22.86,25.26,23.85,89.59,0.15,5.29,5.49,7.27,187.1
2009,6,5,22.82,26.51,24.26,88.58,0.08,5.29,4.36,6.13,190.6
2009,6,6,22.08,27.15,24.25,86.22,0.02,6.22,3.09,4.11,200.9
2009,6,7,22.14,28.26,24.76,83.34,0.0,6.4,2.82,4.3,202.1
2009,6,8,22.38,28.23,24.75,81.93,0.0,6.64,3.32,4.92,200.1
2009,6,9,21.69,28.63,24.67,79.73,0.0,6.68,3.04,4.24,192.8
2009,6,10,22.14,28.59,24.7,81.6,0.0,6.06,2.93,4.12,189.0
2009,6,11,21.04,29.38,25.06,79.07,0.01,6.16,2.33,3.62,187.1
2009,6,12,21.97,28.19,24.94,82.21,0.21,5.67,1.79,2.35,229.4
2009,6,13,22.85,27.48,24.64,83.61,1.26,5.54,2.32,3.64,250.7
2009,6,14,22.6,27.81,24.77,82.27,0.32,6.44,3.03,4.65,244.9
2009,6,15,22.42,27.79,24.59,80.76,0.24,5.84,3.51,5.11,226.4
2009,6,16,22.0,27.54,24.3,81.65,0.1,5.21,4.27,5.96,208.5
2009,6,17,22.42,27.66,24.46,83.54,0.73,4.77,3.71,4.89,208.7
2009,6,18,22.54,28.38,25.0,79.76,0.36,4.91,2.53,3.21,199.8
2009,6,19,22.57,28.09,24.97,81.96,3.38,5.4,1.89,3.0,197.2
2009,6,20,22.8,28.34,25.09,80.82,0.36,5.71,1.62,3.26,282.4
2009,6,21,22.97,27.79,24.77,82.36,0.5,5.37,2.39,3.8,272.2
2009,6,22,22.45,26.57,24.08,84.44,1.37,5.57,3.27,4.52,216.9
2009,6,23,22.3,25.74,23.84,82.72,1.07,4.27,2.98,4.35,240.5
2009,6,24,22.01,26.48,23.99,82.86,10.54,5.12,2.52,4.03,203.3
2009,6,25,21.45,28.54,24.71,78.35,0.19,5.25,2.1,3.89,242.9
2009,6,26,22.33,25.89,23.87,86.89,1.55,4.85,3.19,4.15,219.9
2009,6,27,21.97,25.86,23.74,88.7,33.12,2.6,3.99,5.82,242.3
2009,6,28,21.27,24.97,23.02,87.85,6.33,3.84,3.26,5.0,201.4
2009,6,29,20.35,28.2,24.19,75.85,0.0,5.43,2.09,3.04,190.7
2009,6,30,21.16,28.09,24.46,78.18,0.0,5.76,1.83,2.67,195.2
2009,7,1,21.88,29.18,24.97,78.67,0.01,6.05,2.04,3.06,216.3
2009,7,2,21.69,28.77,24.74,77.95,0.33,6.32,2.98,4.13,192.4
2009,7,3,21.82,27.47,24.27,82.74,1.09,5.06,3.23,4.8,195.6
2009,7,4,21.91,26.66,24.04,85.0,0.21,5.34,2.83,4.16,192.3
2009,7,5,21.87,25.28,23.22,88.76,21.59,3.54,4.02,5.51,194.8
2009,7,6,21.14,26.39,23.55,83.17,2.23,3.37,3.04,5.1,169.7
2009,7,7,21.43,27.64,24.54,78.05,1.16,4.62,1.23,2.07,213.1
2009,7,8,22.16,28.12,24.84,80.38,0.46,4.56,2.08,2.9,350.0
2009,7,9,22.32,29.33,25.3,79.51,1.22,5.83,2.35,3.96,333.4
2009,7,10,22.28,27.06,24.32,83.68,7.79,5.87,2.68,3.78,259.2
