Date,Year,Month,Day,UWND,VWND,WSPD,WDIR
2008-06-03,2008,6,3,4.3,2.6,5.1,58.4
2008-06-04,2008,6,4,2.1,2.5,3.3,40.3
2008-06-05,2008,6,5,4.1,2.6,4.9,57.4
2008-06-06,2008,6,6,4.3,4.7,6.3,42.2
2008-06-07,2008,6,7,3.7,2.4,4.4,57.4
2008-06-08,2008,6,8,3.0,4.0,5.0,37.1
2008-06-09,2008,6,9,4.0,4.5,6.1,41.8
2008-06-10,2008,6,10,5.1,2.4,5.6,65.1
2008-06-11,2008,6,11,5.4,5.9,8.0,42.5
2008-06-12,2008,6,12,8.6,2.9,9.0,71.2
2008-06-13,2008,6,13,7.3,6.2,9.6,49.5
2008-06-14,2008,6,14,7.7,6.7,10.1,49.1
2008-06-15,2008,6,15,6.9,7.0,9.8,44.4
2008-06-16,2008,6,16,6.0,6.0,8.5,44.9
2008-06-17,2008,6,17,5.3,4.8,7.2,47.8
2008-06-18,2008,6,18,5.4,5.2,7.5,45.8
2008-06-19,2008,6,19,5.1,3.8,6.3,53.0
2008-06-20,2008,6,20,4.9,5.0,7.1,44.2
2008-06-21,2008,6,21,6.1,4.5,7.6,53.5
2008-06-22,2008,6,22,7.4,5.6,9.3,53.0
2008-06-23,2008,6,23,8.7,4.4,9.8,63.0
2008-06-24,2008,6,24,8.0,5.7,9.8,54.9
2008-06-25,2008,6,25,7.9,5.4,9.6,55.6
2008-06-26,2008,6,26,7.4,5.2,9.0,54.9
2008-06-27,2008,6,27,6.1,5.6,8.2,47.4
2008-06-28,2008,6,28,5.3,5.1,7.4,45.9
2008-06-29,2008,6,29,5.0,5.1,7.2,44.6
2008-06-30,2008,6,30,4.2,5.4,6.8,37.8
2008-07-01,2008,7,1,4.4,4.8,6.6,42.4
2008-07-02,2008,7,2,2.7,5.2,5.9,27.3
2008-07-03,2008,7,3,4.0,5.9,7.2,34.1
2008-07-04,2008,7,4,4.3,5.8,7.2,36.5
2008-07-05,2008,7,5,3.3,5.7,6.5,29.9
2008-07-06,2008,7,6,4.0,5.9,7.1,33.6
2008-07-07,2008,7,7,7.0,5.7,9.0,50.5
2008-07-08,2008,7,8,7.3,5.7,9.2,51.9
2008-07-09,2008,7,9,6.3,6.2,8.9,45.6
2008-07-10,2008,7,10,5.7,5.4,7.9,46.7
2008-07-11,2008,7,11,6.1,3.8,7.2,58.3
2008-07-12,2008,7,12,6.4,2.5,6.9,68.8
2008-07-13,2008,7,13,5.7,3.2,6.5,60.6
2008-07-14,2008,7,14,5.6,4.5,7.2,51.2
2008-07-15,2008,7,15,7.3,3.5,8.1,64.5
2008-07-16,2008,7,16,8.5,2.9,9.0,71.0
2008-07-17,2008,7,17,7.5,2.8,8.0,69.8
2008-07-18,2008,7,18,8.3,4.4,9.4,62.3
2008-07-19,2008,7,19,7.2,5.1,8.9,54.8
2008-07-20,2008,7,20,5.7,4.9,7.5,49.2
2008-07-21,2008,7,21,2.9,6.4,7.1,24.3
2008-07-22,2008,7,22,2.3,8.9,9.2,14.3
2008-07-23,2008,7,23,5.9,7.7,9.7,37.3
2008-07-24,2008,7,24,6.5,7.3,9.7,41.9
2008-07-25,2008,7,25,7.7,6.6,10.1,49.2
2008-07-26,2008,7,26,8.3,6.9,10.8,50.5
2008-07-27,2008,7,27,7.0,8.3,10.9,40.2
2008-07-28,2008,7,28,4.2,8.8,9.7,25.7
2008-07-29,2008,7,29,4.0,6.8,7.8,30.3
2008-07-30,2008,7,30,4.3,6.9,8.1,32.3
2008-07-31,2008,7,31,3.4,6.6,7.4,27.0
2008-08-01,2008,8,1,4.3,6.3,7.6,34.1
2008-08-02,2008,8,2,4.9,5.5,7.4,41.7
2008-08-03,2008,8,3,3.8,7.7,8.6,26.3
2008-08-04,2008,8,4,3.0,8.5,9.0,19.5
2008-08-05,2008,8,5,4.3,7.8,8.9,28.6
2008-08-06,2008,8,6,7.0,7.0,9.9,45.3
2008-08-07,2008,8,7,7.4,7.8,10.7,43.7
2008-08-08,2008,8,8,7.8,8.5,11.6,42.6
2008-08-09,2008,8,9,6.7,8.2,10.6,39.0
2008-08-10,2008,8,10,5.4,7.3,9.1,36.5
2008-08-11,2008,8,11,4.1,7.6,8.6,28.4
2008-08-12,2008,8,12,2.5,7.2,7.6,19.4
2008-08-13,2008,8,13,2.7,6.5,7.0,22.4
2008-08-14,2008,8,14,2.6,5.3,5.9,26.5
2008-08-15,2008,8,15,1.7,6.9,7.1,13.6
2008-08-16,2008,8,16,1.7,7.2,7.4,13.2
2008-08-17,2008,8,17,2.7,5.6,6.2,26.0
2008-08-18,2008,8,18,3.7,3.0,4.8,50.6
2008-08-19,2008,8,19,3.8,1.7,4.2,66.1
2008-08-20,2008,8,20,5.9,2.5,6.4,67.1
2008-08-21,2008,8,21,7.3,3.2,8.0,66.2
2008-08-22,2008,8,22,7.8,3.1,8.4,68.1
2008-08-23,2008,8,23,6.8,3.2,7.5,64.7
2008-08-24,2008,8,24,4.3,3.6,5.6,50.3
2008-08-25,2008,8,25,2.3,4.3,4.9,27.8
2008-08-26,2008,8,26,1.9,4.1,4.5,24.5
2008-08-27,2008,8,27,3.1,3.1,4.4,45.0
2008-08-28,2008,8,28,3.6,4.9,6.1,35.9
2008-08-29,2008,8,29,5.0,3.5,6.1,55.2
2008-08-30,2008,8,30,4.2,0.0,4.2,89.4
2008-08-31,2008,8,31,3.9,,4.1,108.5
2008-09-01,2008,9,1,1.4,,1.4,103.0
2008-09-02,2008,9,2,1.2,1.8,2.1,34.6
2008-09-03,2008,9,3,2.4,2.8,3.7,40.0
2008-09-04,2008,9,4,2.9,2.3,3.7,51.5
2008-09-05,2008,9,5,2.4,2.5,3.5,43.0
2008-09-06,2008,9,6,5.2,4.6,6.9,48.0
2008-09-07,2008,9,7,6.2,3.4,7.0,61.3
2008-09-08,2008,9,8,6.8,3.3,7.6,64.4
2008-09-09,2008,9,9,6.5,4.2,7.8,56.9
2008-09-10,2008,9,10,5.5,6.5,8.5,40.6
2008-09-11,2008,9,11,5.4,8.0,9.6,34.1
2008-09-12,2008,9,12,6.4,7.2,9.7,41.4
2008-09-13,2008,9,13,5.5,6.6,8.6,39.6
2008-09-14,2008,9,14,5.5,6.6,8.5,39.7
2008-09-15,2008,9,15,6.7,6.7,9.4,45.2
2008-09-16,2008,9,16,6.1,5.4,8.1,48.6
2008-09-17,2008,9,17,5.1,4.9,7.1,46.5
2008-09-18,2008,9,18,3.5,5.6,6.6,31.6
2008-09-19,2008,9,19,2.7,6.4,7.0,23.1
2008-09-20,2008,9,20,3.8,6.2,7.3,31.4
2008-09-21,2008,9,21,3.1,5.0,5.8,32.1
2008-09-22,2008,9,22,3.3,4.8,5.8,34.6
2008-09-23,2008,9,23,4.5,4.6,6.4,44.4
2008-09-24,2008,9,24,6.5,4.9,8.1,53.0
2008-09-25,2008,9,25,6.1,4.1,7.4,56.1
2008-09-26,2008,9,26,5.8,4.2,7.2,53.9
2008-09-27,2008,9,27,6.4,5.7,8.6,48.4
2008-09-28,2008,9,28,6.5,3.5,7.4,61.9
2008-09-29,2008,9,29,6.9,2.2,7.2,72.4
2008-09-30,2008,9,30,5.2,1.9,5.5,69.9
2008-10-01,2008,10,1,5.0,1.0,5.1,78.7
2008-10-02,2008,10,2,0.9,0.6,1.0,57.6
2008-10-03,2008,10,3,,1.2,1.4,323.7
2008-10-04,2008,10,4,,0.7,0.9,318.5
2008-10-05,2008,10,5,0.6,0.6,0.8,46.6
2008-10-06,2008,10,6,,1.3,1.3,351.1
2008-10-07,2008,10,7,0.3,,0.3,118.8
2008-10-08,2008,10,8,0.6,,2.0,161.2
2008-10-09,2008,10,9,,,3.7,191.4
2008-10-10,2008,10,10,,,4.3,225.0
2008-10-11,2008,10,11,,,3.8,258.4
2008-10-12,2008,10,12,,2.8,4.5,308.3
2008-10-13,2008,10,13,,2.4,2.9,325.9
2008-10-14,2008,10,14,,1.0,1.0,339.9
2008-10-15,2008,10,15,,0.1,1.0,278.2
2008-10-16,2008,10,16,0.6,0.7,0.9,39.1
2008-10-17,2008,10,17,,,0.7,196.4
2008-10-18,2008,10,18,0.9,1.7,1.9,28.5
2008-10-19,2008,10,19,,1.2,1.2,344.3
2008-10-20,2008,10,20,,2.5,2.6,345.2
2008-10-21,2008,10,21,7.1,2.3,7.5,72.1
2008-10-22,2008,10,22,6.8,3.8,7.8,60.9
2008-10-23,2008,10,23,6.1,3.7,7.1,58.6
2008-10-24,2008,10,24,6.3,4.4,7.7,55.0
2008-10-25,2008,10,25,6.0,4.0,7.2,56.7
2008-10-26,2008,10,26,5.5,7.0,8.9,38.3
2008-10-27,2008,10,27,6.0,4.9,7.7,51.0
2008-10-28,2008,10,28,5.2,1.3,5.3,75.5
2008-10-29,2008,10,29,4.7,,4.7,94.5
2008-10-30,2008,10,30,4.2,,4.5,109.6
2008-10-31,2008,10,31,4.5,,4.8,109.0
2008-11-01,2008,11,1,5.5,0.0,5.5,89.6
2008-11-02,2008,11,2,5.1,1.4,5.3,74.3
2008-11-03,2008,11,3,2.4,1.7,2.9,54.5
2008-11-04,2008,11,4,1.3,1.1,1.7,51.4
2008-11-05,2008,11,5,2.0,1.1,2.3,62.0
2008-11-06,2008,11,6,0.7,,1.3,149.7
2008-11-07,2008,11,7,0.1,,3.0,178.5
2008-11-08,2008,11,8,0.6,,3.8,170.4
2008-11-09,2008,11,9,,,1.6,254.3
2008-11-10,2008,11,10,,,1.3,260.9
2008-11-11,2008,11,11,1.2,3.7,3.9,18.0
2008-11-12,2008,11,12,1.7,6.0,6.2,15.4
2008-11-13,2008,11,13,2.1,6.3,6.7,18.2
2008-11-14,2008,11,14,2.7,3.4,4.3,39.0
2008-11-15,2008,11,15,0.9,1.6,1.9,30.5
2008-11-16,2008,11,16,,,1.1,213.6
2008-11-17,2008,11,17,,,4.6,229.0
2008-11-18,2008,11,18,,0.2,3.6,272.7
2008-11-19,2008,11,19,,,5.8,264.1
2008-11-20,2008,11,20,,,5.0,258.9
2008-11-21,2008,11,21,,0.5,7.5,273.8
2008-11-22,2008,11,22,,0.4,5.7,273.9
2008-11-23,2008,11,23,,1.6,5.8,285.8
2008-11-24,2008,11,24,,,0.8,253.3
2008-11-25,2008,11,25,,1.0,1.1,333.5
2008-11-26,2008,11,26,,0.4,2.7,277.6
2008-11-27,2008,11,27,,0.1,3.1,271.1
2008-11-28,2008,11,28,,,4.0,253.8
2008-11-29,2008,11,29,,,6.7,232.7
2008-11-30,2008,11,30,,,6.4,226.5
2008-12-01,2008,12,1,,,6.0,221.9
2008-12-02,2008,12,2,,,5.5,240.8
2008-12-03,2008,12,3,,,6.2,210.7
2008-12-04,2008,12,4,,,9.1,219.3
2008-12-05,2008,12,5,,7.0,7.1,348.5
2008-12-06,2008,12,6,,3.9,5.4,315.8
2008-12-07,2008,12,7,,1.7,5.3,288.6
2008-12-08,2008,12,8,,0.6,5.1,277.2
2008-12-09,2008,12,9,,0.1,4.1,271.8
2008-12-10,2008,12,10,,,4.7,247.3
2008-12-11,2008,12,11,,,5.8,247.4
2008-12-12,2008,12,12,,,5.2,255.2
2008-12-13,2008,12,13,,,5.6,251.4
2008-12-14,2008,12,14,,,6.6,235.7
2008-12-15,2008,12,15,,,6.4,238.9
2008-12-16,2008,12,16,,,5.1,268.8
2008-12-17,2008,12,17,,,8.4,250.0
2008-12-18,2008,12,18,,,7.4,244.6
2008-12-19,2008,12,19,,,6.8,242.3
2008-12-20,2008,12,20,,,7.4,225.8
2008-12-21,2008,12,21,,,6.6,221.9
2008-12-22,2008,12,22,,,7.3,230.0
2008-12-23,2008,12,23,,,5.9,234.1
2008-12-24,2008,12,24,,,4.3,244.8
2008-12-25,2008,12,25,,,5.0,220.9
2008-12-26,2008,12,26,,,3.3,237.0
2008-12-27,2008,12,27,,,4.6,190.6
2008-12-28,2008,12,28,,,6.7,209.1
2008-12-29,2008,12,29,,,8.4,198.3
2008-12-30,2008,12,30,,,7.7,200.0
2008-12-31,2008,12,31,,,4.9,200.9
2009-01-01,2009,1,1,,,4.8,210.7
2009-01-02,2009,1,2,,,6.8,217.7
2009-01-03,2009,1,3,,,7.2,235.1
2009-01-04,2009,1,4,,,7.2,242.6
2009-01-05,2009,1,5,,,7.1,238.6
2009-01-06,2009,1,6,,,6.6,236.7
2009-01-07,2009,1,7,,0.7,5.8,276.7
2009-01-08,2009,1,8,,,6.7,255.7
2009-01-09,2009,1,9,,,8.0,238.3
2009-01-10,2009,1,10,,,7.8,239.2
2009-01-11,2009,1,11,,,7.9,240.6
2009-01-12,2009,1,12,,,9.4,233.2
2009-01-13,2009,1,13,,,8.1,232.7
2009-01-14,2009,1,14,,,8.1,228.8
2009-01-15,2009,1,15,,,8.4,235.1
2009-01-16,2009,1,16,,,8.0,226.9
2009-01-17,2009,1,17,,,6.8,230.0
2009-01-18,2009,1,18,,,7.4,225.3
2009-01-19,2009,1,19,,,7.9,217.3
2009-01-20,2009,1,20,,,6.3,213.3
2009-01-21,2009,1,21,,,5.6,215.6
2009-01-22,2009,1,22,,,5.9,225.9
2009-01-23,2009,1,23,,,5.7,220.1
2009-01-24,2009,1,24,,,8.0,228.2
2009-01-25,2009,1,25,,,6.8,254.2
2009-01-26,2009,1,26,,,4.8,256.2
2009-01-27,2009,1,27,,,5.0,230.8
2009-01-28,2009,1,28,,,5.5,216.0
2009-01-29,2009,1,29,,,5.6,218.1
2009-01-30,2009,1,30,,,4.0,216.1
2009-01-31,2009,1,31,,,3.2,233.2
2009-02-01,2009,2,1,,,3.4,215.3
2009-02-02,2009,2,2,,,4.7,212.9
2009-02-03,2009,2,3,,,4.6,207.0
2009-02-04,2009,2,4,,,6.5,207.9
2009-02-05,2009,2,5,,,5.8,199.7
2009-02-06,2009,2,6,,,4.8,212.5
2009-02-07,2009,2,7,,,5.0,202.1
2009-02-08,2009,2,8,,,6.7,218.8
2009-02-09,2009,2,9,,,6.7,219.8
2009-02-10,2009,2,10,,,4.6,220.2
2009-02-11,2009,2,11,,,2.6,208.2
2009-02-12,2009,2,12,0.8,,2.2,157.8
2009-02-13,2009,2,13,,,4.8,216.3
2009-02-14,2009,2,14,,,4.8,211.8
2009-02-15,2009,2,15,,,4.8,216.4
2009-02-16,2009,2,16,,,4.4,207.9
2009-02-17,2009,2,17,,,3.9,216.8
2009-02-18,2009,2,18,,,4.1,228.3
2009-02-19,2009,2,19,,,5.2,238.3
2009-02-20,2009,2,20,,,5.7,234.7
2009-02-21,2009,2,21,,,5.1,226.7
2009-02-22,2009,2,22,,,4.8,231.8
2009-02-23,2009,2,23,,,3.1,201.9
2009-02-24,2009,2,24,,,4.1,198.3
2009-02-25,2009,2,25,,,3.8,211.6
2009-02-26,2009,2,26,,,2.4,203.7
2009-02-27,2009,2,27,,,3.2,186.9
2009-02-28,2009,2,28,,,3.5,188.6
2009-03-01,2009,3,1,,,4.2,206.3
2009-03-02,2009,3,2,,,5.0,216.7
2009-03-03,2009,3,3,,,3.3,235.6
2009-03-04,2009,3,4,,,4.3,219.3
2009-03-05,2009,3,5,,,3.8,239.6
2009-03-06,2009,3,6,,,3.2,235.4
2009-03-07,2009,3,7,,1.2,5.1,283.9
2009-03-08,2009,3,8,,3.5,5.2,311.5
2009-03-09,2009,3,9,,1.6,3.3,300.4
2009-03-10,2009,3,10,,,2.2,196.7
2009-03-11,2009,3,11,,,5.3,261.4
2009-03-12,2009,3,12,,0.9,2.7,289.4
2009-03-13,2009,3,13,,,1.9,263.2
2009-03-14,2009,3,14,,,3.2,213.8
2009-03-15,2009,3,15,,,3.1,212.1
2009-03-16,2009,3,16,,,4.4,261.1
2009-03-17,2009,3,17,,,4.0,263.1
2009-03-18,2009,3,18,,,4.1,235.0
2009-03-19,2009,3,19,,,3.4,257.1
2009-03-20,2009,3,20,,,2.0,265.6
2009-03-21,2009,3,21,,,2.5,210.2
2009-03-22,2009,3,22,,,2.3,253.8
2009-03-23,2009,3,23,,2.0,2.3,330.5
2009-03-24,2009,3,24,,0.9,1.0,336.2
2009-03-25,2009,3,25,,,0.8,222.6
2009-03-26,2009,3,26,0.1,0.6,0.7,11.1
2009-03-27,2009,3,27,,0.1,0.1,319.0
2009-03-28,2009,3,28,,,1.9,220.2
2009-03-29,2009,3,29,,,2.8,262.2
2009-03-30,2009,3,30,,,3.7,249.2
2009-03-31,2009,3,31,,,3.7,256.6
2009-04-01,2009,4,1,,,6.2,245.6
2009-04-02,2009,4,2,,,5.8,249.6
2009-04-03,2009,4,3,,0.1,5.3,271.1
2009-04-04,2009,4,4,,1.4,2.0,314.9
2009-04-05,2009,4,5,0.8,,1.4,146.5
2009-04-06,2009,4,6,0.1,,1.1,177.3
2009-04-07,2009,4,7,,,3.1,263.4
2009-04-08,2009,4,8,,,3.6,268.9
2009-04-09,2009,4,9,,1.8,2.5,316.4
2009-04-10,2009,4,10,0.1,1.8,1.8,4.1
2009-04-11,2009,4,11,2.4,5.3,5.8,24.2
2009-04-12,2009,4,12,3.3,5.5,6.4,30.7
2009-04-13,2009,4,13,4.5,7.4,8.6,31.0
2009-04-14,2009,4,14,5.0,5.7,7.6,41.4
2009-04-15,2009,4,15,3.1,5.7,6.5,28.3
2009-04-16,2009,4,16,2.9,6.6,7.2,23.3
2009-04-17,2009,4,17,1.6,5.3,5.5,16.6
2009-04-18,2009,4,18,,5.6,5.6,357.5
2009-04-19,2009,4,19,0.7,5.3,5.3,7.4
2009-04-20,2009,4,20,3.2,4.4,5.5,36.0
2009-04-21,2009,4,21,3.8,4.1,5.6,42.8
2009-04-22,2009,4,22,3.8,4.8,6.1,38.0
2009-04-23,2009,4,23,2.7,3.8,4.6,35.9
2009-04-24,2009,4,24,1.7,1.2,2.1,54.0
2009-04-25,2009,4,25,1.8,1.8,2.6,45.3
2009-04-26,2009,4,26,2.3,1.2,2.6,61.9
2009-04-27,2009,4,27,1.9,2.4,3.1,38.9
2009-04-28,2009,4,28,1.9,3.4,3.9,28.9
2009-04-29,2009,4,29,4.7,1.4,4.9,73.1
2009-04-30,2009,4,30,5.5,0.9,5.6,80.3
2009-05-01,2009,5,1,4.8,1.3,5.0,74.7
2009-05-02,2009,5,2,5.6,2.2,6.0,68.3
2009-05-03,2009,5,3,5.8,2.5,6.3,66.6
2009-05-04,2009,5,4,5.6,2.6,6.2,64.9
2009-05-05,2009,5,5,6.0,1.1,6.2,79.2
2009-05-06,2009,5,6,5.2,0.6,5.2,83.6
2009-05-07,2009,5,7,4.2,1.0,4.4,76.5
2009-05-08,2009,5,8,5.0,0.3,5.0,86.6
2009-05-09,2009,5,9,5.3,0.3,5.3,86.2
2009-05-10,2009,5,10,5.2,1.4,5.3,75.3
2009-05-11,2009,5,11,1.8,,1.9,110.5
2009-05-12,2009,5,12,1.4,,2.2,138.7
2009-05-13,2009,5,13,4.1,,4.1,94.4
2009-05-14,2009,5,14,6.5,0.5,6.5,85.7
2009-05-15,2009,5,15,5.0,1.4,5.2,75.0
2009-05-16,2009,5,16,1.1,0.0,1.0,92.2
2009-05-17,2009,5,17,2.3,1.2,2.6,62.2
2009-05-18,2009,5,18,4.3,2.8,5.2,57.6
2009-05-19,2009,5,19,5.6,2.8,6.2,63.6
2009-05-20,2009,5,20,7.6,4.2,8.7,61.0
2009-05-21,2009,5,21,8.5,6.5,10.7,52.8
2009-05-22,2009,5,22,8.6,7.2,11.2,49.8
2009-05-23,2009,5,23,7.3,7.8,10.7,43.1
2009-05-24,2009,5,24,9.1,6.8,11.4,53.4
2009-05-25,2009,5,25,8.0,6.2,10.1,52.5
2009-05-26,2009,5,26,6.3,5.5,8.4,48.7
2009-05-27,2009,5,27,6.0,5.5,8.2,47.5
2009-05-28,2009,5,28,7.2,5.7,9.2,51.7
2009-05-29,2009,5,29,9.0,6.1,10.9,55.8
2009-05-30,2009,5,30,7.7,6.6,10.1,49.3
2009-05-31,2009,5,31,7.0,5.1,8.7,53.8
2009-06-01,2009,6,1,7.2,4.4,8.5,58.7
2009-06-02,2009,6,2,7.7,5.1,9.2,56.6
2009-06-03,2009,6,3,8.1,5.4,9.7,56.2
2009-06-04,2009,6,4,8.3,7.1,10.9,49.6
2009-06-05,2009,6,5,8.7,7.1,11.2,50.7
2009-06-06,2009,6,6,9.2,5.9,10.9,57.3
2009-06-07,2009,6,7,7.9,4.8,9.2,58.7
2009-06-08,2009,6,8,7.2,5.4,9.0,52.9
2009-06-09,2009,6,9,6.2,5.9,8.6,46.2
2009-06-10,2009,6,10,5.6,6.5,8.6,40.6
2009-06-11,2009,6,11,7.0,5.7,9.0,50.5
2009-06-12,2009,6,12,6.9,3.9,7.9,60.3
2009-06-13,2009,6,13,6.3,4.4,7.7,54.9
2009-06-14,2009,6,14,6.9,3.9,7.9,60.5
2009-06-15,2009,6,15,7.9,3.4,8.6,66.8
2009-06-16,2009,6,16,8.2,3.7,9.0,65.4
2009-06-17,2009,6,17,8.6,4.8,9.8,60.9
2009-06-18,2009,6,18,7.3,5.1,8.9,55.3
2009-06-19,2009,6,19,7.0,4.8,8.5,55.4
2009-06-20,2009,6,20,6.7,3.4,7.5,62.8
2009-06-21,2009,6,21,7.6,4.2,8.7,61.2
2009-06-22,2009,6,22,8.6,4.1,9.5,64.4
2009-06-23,2009,6,23,8.4,4.5,9.6,61.8
2009-06-24,2009,6,24,8.0,4.5,9.1,60.4
2009-06-25,2009,6,25,7.5,4.2,8.6,60.5
2009-06-26,2009,6,26,7.1,2.7,7.6,69.3
2009-06-27,2009,6,27,6.9,5.2,8.6,52.6
2009-06-28,2009,6,28,5.9,5.4,8.0,47.4
2009-06-29,2009,6,29,5.7,4.5,7.3,52.1
2009-06-30,2009,6,30,4.6,5.6,7.2,39.4
2009-07-01,2009,7,1,5.4,4.2,6.8,52.4
2009-07-02,2009,7,2,6.3,3.0,6.9,64.5
2009-07-03,2009,7,3,4.9,3.9,6.3,51.4
2009-07-04,2009,7,4,5.3,4.8,7.2,47.4
2009-07-05,2009,7,5,5.0,5.6,7.5,42.0
2009-07-06,2009,7,6,4.7,5.8,7.4,38.9
2009-07-07,2009,7,7,4.2,5.4,6.8,37.7
2009-07-08,2009,7,8,3.8,6.0,7.1,32.2
2009-07-09,2009,7,9,5.1,4.6,6.9,47.9
2009-07-10,2009,7,10,6.6,3.9,7.7,59.4
2009-07-11,2009,7,11,8.0,3.3,8.6,67.4
2009-07-12,2009,7,12,8.2,5.0,9.6,58.5
2009-07-13,2009,7,13,8.8,5.4,10.3,58.6
2009-07-14,2009,7,14,8.8,4.2,9.7,64.5
2009-07-15,2009,7,15,7.5,4.6,8.8,58.5
2009-07-16,2009,7,16,6.8,4.8,8.3,54.8
2009-07-17,2009,7,17,7.2,5.3,9.0,53.6
2009-07-18,2009,7,18,8.1,4.2,9.1,62.6
2009-07-19,2009,7,19,8.2,4.9,9.6,59.0
2009-07-20,2009,7,20,7.2,5.4,9.0,53.2
2009-07-21,2009,7,21,6.2,5.3,8.1,49.7
2009-07-22,2009,7,22,6.3,4.4,7.7,54.8
2009-07-23,2009,7,23,6.7,4.3,7.9,57.2
2009-07-24,2009,7,24,6.7,4.4,8.0,57.0
2009-07-25,2009,7,25,6.0,6.5,8.9,43.0
2009-07-26,2009,7,26,6.1,7.0,9.3,41.2
2009-07-27,2009,7,27,6.0,6.4,8.8,43.1
2009-07-28,2009,7,28,5.8,6.3,8.5,42.6
2009-07-29,2009,7,29,4.1,6.5,7.7,32.2
2009-07-30,2009,7,30,4.8,6.4,8.0,36.7
2009-07-31,2009,7,31,6.8,5.4,8.7,51.8
2009-08-01,2009,8,1,8.2,4.4,9.3,62.1
2009-08-02,2009,8,2,7.5,5.2,9.2,55.3
2009-08-03,2009,8,3,7.5,5.7,9.4,53.0
2009-08-04,2009,8,4,9.0,4.5,10.1,63.3
2009-08-05,2009,8,5,8.6,4.1,9.6,64.7
2009-08-06,2009,8,6,9.0,4.1,9.9,65.5
2009-08-07,2009,8,7,9.2,5.4,10.7,59.6
2009-08-08,2009,8,8,8.3,5.4,9.9,57.0
2009-08-09,2009,8,9,8.0,5.5,9.7,55.2
2009-08-10,2009,8,10,7.0,5.0,8.6,54.2
2009-08-11,2009,8,11,6.0,3.9,7.2,57.2
2009-08-12,2009,8,12,6.4,1.7,6.6,75.1
2009-08-13,2009,8,13,6.1,1.5,6.2,76.3
2009-08-14,2009,8,14,5.7,2.9,6.4,62.5
2009-08-15,2009,8,15,5.3,1.3,5.4,76.2
2009-08-16,2009,8,16,0.5,2.9,3.0,9.8
2009-08-17,2009,8,17,1.6,1.0,1.9,56.3
2009-08-18,2009,8,18,,2.3,2.4,343.1
2009-08-19,2009,8,19,0.9,4.2,4.3,12.2
2009-08-20,2009,8,20,2.9,2.9,4.1,45.8
2009-08-21,2009,8,21,3.6,2.5,4.4,55.3
2009-08-22,2009,8,22,5.8,3.0,6.6,62.5
2009-08-23,2009,8,23,7.2,3.9,8.2,61.8
2009-08-24,2009,8,24,7.5,3.4,8.2,65.3
2009-08-25,2009,8,25,5.3,4.3,6.8,51.1
2009-08-26,2009,8,26,7.1,3.5,7.9,63.7
2009-08-27,2009,8,27,8.0,3.9,8.9,64.0
2009-08-28,2009,8,28,8.3,2.4,8.6,73.7
2009-08-29,2009,8,29,6.0,0.4,6.0,86.1
2009-08-30,2009,8,30,8.6,5.6,10.3,57.2
2009-08-31,2009,8,31,8.6,5.4,10.1,58.0
2009-09-01,2009,9,1,7.0,6.8,9.8,45.9
2009-09-02,2009,9,2,5.8,8.0,9.9,36.0
2009-09-03,2009,9,3,7.2,6.8,9.9,46.5
2009-09-04,2009,9,4,8.4,6.0,10.3,54.8
2009-09-05,2009,9,5,8.6,7.1,11.2,50.3
2009-09-06,2009,9,6,8.3,6.5,10.5,52.0
2009-09-07,2009,9,7,7.3,6.6,9.8,47.7
2009-09-08,2009,9,8,6.6,5.8,8.8,48.6
2009-09-09,2009,9,9,6.1,4.7,7.7,52.3
2009-09-10,2009,9,10,5.3,4.0,6.7,52.8
2009-09-11,2009,9,11,4.2,3.7,5.6,49.0
2009-09-12,2009,9,12,5.0,1.8,5.3,70.1
2009-09-13,2009,9,13,5.4,2.5,5.9,64.6
2009-09-14,2009,9,14,7.6,1.5,7.7,78.5
2009-09-15,2009,9,15,6.1,1.9,6.4,72.4
2009-09-16,2009,9,16,6.9,3.0,7.6,66.3
2009-09-17,2009,9,17,3.2,2.1,3.8,57.2
2009-09-18,2009,9,18,3.6,1.7,4.0,64.7
2009-09-19,2009,9,19,4.1,1.8,4.5,67.0
2009-09-20,2009,9,20,2.8,3.1,4.2,42.2
2009-09-21,2009,9,21,3.5,3.1,4.7,48.6
2009-09-22,2009,9,22,2.9,4.5,5.3,32.7
2009-09-23,2009,9,23,4.5,3.8,5.9,50.1
2009-09-24,2009,9,24,6.7,3.3,7.5,64.0
2009-09-25,2009,9,25,8.2,4.6,9.4,60.8
2009-09-26,2009,9,26,8.6,4.5,9.7,62.6
2009-09-27,2009,9,27,7.9,5.2,9.4,56.7
2009-09-28,2009,9,28,8.3,4.8,9.6,59.6
2009-09-29,2009,9,29,9.4,5.7,11.0,58.8
2009-09-30,2009,9,30,8.4,6.7,10.7,51.6
2009-10-01,2009,10,1,7.6,6.8,10.2,48.4
2009-10-02,2009,10,2,8.9,5.4,10.4,58.8
2009-10-03,2009,10,3,7.7,6.5,10.1,50.0
2009-10-04,2009,10,4,7.1,5.0,8.6,55.0
2009-10-05,2009,10,5,7.5,3.7,8.4,63.5
2009-10-06,2009,10,6,6.5,3.4,7.3,62.5
2009-10-07,2009,10,7,6.9,3.0,7.5,66.7
2009-10-08,2009,10,8,6.6,2.5,7.1,69.6
2009-10-09,2009,10,9,5.6,2.1,6.0,69.7
2009-10-10,2009,10,10,4.5,1.4,4.7,72.6
