_id,Date,Year,Month,Day,RH_AVG_preprocessed,__v
68917a8d3cfdbc8f3403e9c5,2007-08-04,2007,8,4,84,0
68917a8d3cfdbc8f3403e9c6,2007-08-05,2007,8,5,81,0
68917a8d3cfdbc8f3403e9c7,2007-08-06,2007,8,6,82,0
68917a8d3cfdbc8f3403e9c8,2007-08-07,2007,8,7,84,0
68917a8d3cfdbc8f3403e9c9,2007-08-08,2007,8,8,83,0
68917a8d3cfdbc8f3403e9ca,2007-08-09,2007,8,9,78,0
68917a8d3cfdbc8f3403e9cb,2007-08-10,2007,8,10,74,0
68917a8d3cfdbc8f3403e9cc,2007-08-11,2007,8,11,74,0
68917a8d3cfdbc8f3403e9cd,2007-08-12,2007,8,12,88,0
68917a8d3cfdbc8f3403e9ce,2007-08-13,2007,8,13,84,0
68917a8d3cfdbc8f3403e9cf,2007-08-14,2007,8,14,82,0
68917a8d3cfdbc8f3403e9d0,2007-08-15,2007,8,15,86,0
68917a8d3cfdbc8f3403e9d1,2007-08-16,2007,8,16,78,0
68917a8d3cfdbc8f3403e9d2,2007-08-17,2007,8,17,78,0
68917a8d3cfdbc8f3403e9d3,2007-08-18,2007,8,18,83,0
68917a8d3cfdbc8f3403e9d4,2007-08-19,2007,8,19,89,0
68917a8d3cfdbc8f3403e9d5,2007-08-20,2007,8,20,78,0
68917a8d3cfdbc8f3403e9d6,2007-08-21,2007,8,21,86,0
68917a8d3cfdbc8f3403e9d7,2007-08-22,2007,8,22,81,0
68917a8d3cfdbc8f3403e9d8,2007-08-23,2007,8,23,85,0
68917a8d3cfdbc8f3403e9d9,2007-08-24,2007,8,24,86,0
68917a8d3cfdbc8f3403e9da,2007-08-25,2007,8,25,86,0
68917a8d3cfdbc8f3403e9db,2007-08-26,2007,8,26,92,0
68917a8d3cfdbc8f3403e9dc,2007-08-27,2007,8,27,85,0
68917a8d3cfdbc8f3403e9dd,2007-08-28,2007,8,28,84,0
68917a8d3cfdbc8f3403e9de,2007-08-29,2007,8,29,97,0
68917a8d3cfdbc8f3403e9df,2007-08-30,2007,8,30,86,0
68917a8d3cfdbc8f3403e9e0,2007-08-31,2007,8,31,87,0
68917a8d3cfdbc8f3403e9e1,2007-09-01,2007,9,1,96,0
68917a8d3cfdbc8f3403e9e2,2007-09-02,2007,9,2,90,0
68917a8d3cfdbc8f3403e9e3,2007-09-03,2007,9,3,82,0
68917a8d3cfdbc8f3403e9e4,2007-09-04,2007,9,4,86,0
68917a8d3cfdbc8f3403e9e5,2007-09-05,2007,9,5,83,0
68917a8d3cfdbc8f3403e9e6,2007-09-06,2007,9,6,92,0
68917a8d3cfdbc8f3403e9e7,2007-09-07,2007,9,7,89,0
68917a8d3cfdbc8f3403e9e8,2007-09-08,2007,9,8,87,0
68917a8d3cfdbc8f3403e9e9,2007-09-09,2007,9,9,86,0
68917a8d3cfdbc8f3403e9ea,2007-09-10,2007,9,10,89,0
68917a8d3cfdbc8f3403e9eb,2007-09-11,2007,9,11,80,0
68917a8d3cfdbc8f3403e9ec,2007-09-12,2007,9,12,78,0
68917a8d3cfdbc8f3403e9ed,2007-09-13,2007,9,13,80,0
68917a8d3cfdbc8f3403e9ee,2007-09-14,2007,9,14,86,0
68917a8d3cfdbc8f3403e9ef,2007-09-15,2007,9,15,90,0
68917a8d3cfdbc8f3403e9f0,2007-09-16,2007,9,16,82,0
68917a8d3cfdbc8f3403e9f1,2007-09-17,2007,9,17,80,0
68917a8d3cfdbc8f3403e9f2,2007-09-18,2007,9,18,79,0
68917a8d3cfdbc8f3403e9f3,2007-09-19,2007,9,19,86,0
68917a8d3cfdbc8f3403e9f4,2007-09-20,2007,9,20,84,0
68917a8d3cfdbc8f3403e9f5,2007-09-21,2007,9,21,83,0
68917a8d3cfdbc8f3403e9f6,2007-09-22,2007,9,22,84,0
68917a8d3cfdbc8f3403e9f7,2007-09-23,2007,9,23,88,0
68917a8d3cfdbc8f3403e9f8,2007-09-24,2007,9,24,84,0
68917a8d3cfdbc8f3403e9f9,2007-09-25,2007,9,25,83,0
68917a8d3cfdbc8f3403e9fa,2007-09-26,2007,9,26,82,0
68917a8d3cfdbc8f3403e9fb,2007-09-27,2007,9,27,84,0
68917a8d3cfdbc8f3403e9fc,2007-09-28,2007,9,28,86,0
68917a8d3cfdbc8f3403e9fd,2007-09-29,2007,9,29,78,0
68917a8d3cfdbc8f3403e9fe,2007-09-30,2007,9,30,87,0
68917a8d3cfdbc8f3403e9ff,2007-10-01,2007,10,1,78,0
68917a8d3cfdbc8f3403ea00,2007-10-02,2007,10,2,84,0
68917a8d3cfdbc8f3403ea01,2007-10-03,2007,10,3,82,0
68917a8d3cfdbc8f3403ea02,2007-10-04,2007,10,4,81,0
68917a8d3cfdbc8f3403ea03,2007-10-05,2007,10,5,86,0
68917a8d3cfdbc8f3403ea04,2007-10-06,2007,10,6,84,0
68917a8d3cfdbc8f3403ea05,2007-10-07,2007,10,7,83,0
68917a8d3cfdbc8f3403ea06,2007-10-08,2007,10,8,80,0
68917a8d3cfdbc8f3403ea07,2007-10-09,2007,10,9,82,0
68917a8d3cfdbc8f3403ea08,2007-10-10,2007,10,10,88,0
68917a8d3cfdbc8f3403ea09,2007-10-11,2007,10,11,90,0
68917a8d3cfdbc8f3403ea0a,2007-10-12,2007,10,12,92,0
68917a8d3cfdbc8f3403ea0b,2007-10-13,2007,10,13,87,0
68917a8d3cfdbc8f3403ea0c,2007-10-14,2007,10,14,94,0
68917a8d3cfdbc8f3403ea0d,2007-10-15,2007,10,15,93,0
68917a8d3cfdbc8f3403ea0e,2007-10-16,2007,10,16,84,0
68917a8d3cfdbc8f3403ea0f,2007-10-17,2007,10,17,92,0
68917a8d3cfdbc8f3403ea10,2007-10-18,2007,10,18,92,0
68917a8d3cfdbc8f3403ea11,2007-10-19,2007,10,19,92,0
68917a8d3cfdbc8f3403ea12,2007-10-20,2007,10,20,92,0
68917a8d3cfdbc8f3403ea13,2007-10-21,2007,10,21,91,0
68917a8d3cfdbc8f3403ea14,2007-10-22,2007,10,22,90,0
68917a8d3cfdbc8f3403ea15,2007-10-23,2007,10,23,91,0
68917a8d3cfdbc8f3403ea16,2007-10-24,2007,10,24,96,0
68917a8d3cfdbc8f3403ea17,2007-10-25,2007,10,25,94,0
68917a8d3cfdbc8f3403ea18,2007-10-26,2007,10,26,86,0
68917a8d3cfdbc8f3403ea19,2007-10-27,2007,10,27,94,0
68917a8d3cfdbc8f3403ea1a,2007-10-28,2007,10,28,88,0
68917a8d3cfdbc8f3403ea1b,2007-10-29,2007,10,29,84,0
68917a8d3cfdbc8f3403ea1c,2007-10-30,2007,10,30,90,0
68917a8d3cfdbc8f3403ea1d,2007-10-31,2007,10,31,88,0
68917a8d3cfdbc8f3403ea1e,2007-11-01,2007,11,1,92,0
68917a8d3cfdbc8f3403ea1f,2007-11-02,2007,11,2,88,0
68917a8d3cfdbc8f3403ea20,2007-11-03,2007,11,3,93,0
68917a8d3cfdbc8f3403ea21,2007-11-04,2007,11,4,90,0
68917a8d3cfdbc8f3403ea22,2007-11-05,2007,11,5,89,0
68917a8d3cfdbc8f3403ea23,2007-11-06,2007,11,6,91,0
68917a8d3cfdbc8f3403ea24,2007-11-07,2007,11,7,89,0
68917a8d3cfdbc8f3403ea25,2007-11-08,2007,11,8,93,0
68917a8d3cfdbc8f3403ea26,2007-11-09,2007,11,9,90,0
68917a8d3cfdbc8f3403ea27,2007-11-10,2007,11,10,93,0
68917a8d3cfdbc8f3403ea28,2007-11-11,2007,11,11,90,0
68917a8d3cfdbc8f3403ea29,2007-11-12,2007,11,12,88,0
68917a8d3cfdbc8f3403ea2a,2007-11-13,2007,11,13,88,0
68917a8d3cfdbc8f3403ea2b,2007-11-14,2007,11,14,88,0
68917a8d3cfdbc8f3403ea2c,2007-11-15,2007,11,15,89,0
68917a8d3cfdbc8f3403ea2d,2007-11-16,2007,11,16,92,0
68917a8d3cfdbc8f3403ea2e,2007-11-17,2007,11,17,91,0
68917a8d3cfdbc8f3403ea2f,2007-11-18,2007,11,18,91,0
68917a8d3cfdbc8f3403ea30,2007-11-19,2007,11,19,90,0
68917a8d3cfdbc8f3403ea31,2007-11-20,2007,11,20,88,0
68917a8d3cfdbc8f3403ea32,2007-11-21,2007,11,21,89,0
68917a8d3cfdbc8f3403ea33,2007-11-22,2007,11,22,86,0
68917a8d3cfdbc8f3403ea34,2007-11-23,2007,11,23,86,0
68917a8d3cfdbc8f3403ea35,2007-11-24,2007,11,24,86,0
68917a8d3cfdbc8f3403ea36,2007-11-25,2007,11,25,88,0
68917a8d3cfdbc8f3403ea37,2007-11-26,2007,11,26,91,0
68917a8d3cfdbc8f3403ea38,2007-11-27,2007,11,27,89,0
68917a8d3cfdbc8f3403ea39,2007-11-28,2007,11,28,93,0
68917a8d3cfdbc8f3403ea3a,2007-11-29,2007,11,29,86,0
68917a8d3cfdbc8f3403ea3b,2007-11-30,2007,11,30,87,0
68917a8d3cfdbc8f3403ea3c,2007-12-01,2007,12,1,89,0
68917a8d3cfdbc8f3403ea3d,2007-12-02,2007,12,2,88,0
68917a8d3cfdbc8f3403ea3e,2007-12-03,2007,12,3,88,0
68917a8d3cfdbc8f3403ea3f,2007-12-04,2007,12,4,86,0
68917a8d3cfdbc8f3403ea40,2007-12-05,2007,12,5,90,0
68917a8d3cfdbc8f3403ea41,2007-12-06,2007,12,6,94,0
68917a8d3cfdbc8f3403ea42,2007-12-07,2007,12,7,89,0
68917a8d3cfdbc8f3403ea43,2007-12-08,2007,12,8,89,0
68917a8d3cfdbc8f3403ea44,2007-12-09,2007,12,9,94,0
68917a8d3cfdbc8f3403ea45,2007-12-10,2007,12,10,88,0
68917a8d3cfdbc8f3403ea46,2007-12-11,2007,12,11,86,0
68917a8d3cfdbc8f3403ea47,2007-12-12,2007,12,12,86,0
68917a8d3cfdbc8f3403ea48,2007-12-13,2007,12,13,94,0
68917a8d3cfdbc8f3403ea49,2007-12-14,2007,12,14,88,0
68917a8d3cfdbc8f3403ea4a,2007-12-15,2007,12,15,91,0
68917a8d3cfdbc8f3403ea4b,2007-12-16,2007,12,16,88,0
68917a8d3cfdbc8f3403ea4c,2007-12-17,2007,12,17,83,0
68917a8d3cfdbc8f3403ea4d,2007-12-18,2007,12,18,86,0
68917a8d3cfdbc8f3403ea4e,2007-12-19,2007,12,19,91,0
68917a8d3cfdbc8f3403ea4f,2007-12-20,2007,12,20,91,0
68917a8d3cfdbc8f3403ea50,2007-12-21,2007,12,21,88,0
68917a8d3cfdbc8f3403ea51,2007-12-22,2007,12,22,87,0
68917a8d3cfdbc8f3403ea52,2007-12-23,2007,12,23,86,0
68917a8d3cfdbc8f3403ea53,2007-12-24,2007,12,24,88,0
68917a8d3cfdbc8f3403ea54,2007-12-25,2007,12,25,88,0
68917a8d3cfdbc8f3403ea55,2007-12-26,2007,12,26,89,0
68917a8d3cfdbc8f3403ea56,2007-12-27,2007,12,27,87,0
68917a8d3cfdbc8f3403ea57,2007-12-28,2007,12,28,84,0
68917a8d3cfdbc8f3403ea58,2007-12-29,2007,12,29,84,0
68917a8d3cfdbc8f3403ea59,2007-12-30,2007,12,30,82,0
68917a8d3cfdbc8f3403ea5a,2007-12-31,2007,12,31,86,0
68917a8d3cfdbc8f3403ea5b,2008-01-01,2008,1,1,84,0
68917a8d3cfdbc8f3403ea5c,2008-01-02,2008,1,2,88,0
68917a8d3cfdbc8f3403ea5d,2008-01-03,2008,1,3,88,0
68917a8d3cfdbc8f3403ea5e,2008-01-04,2008,1,4,85,0
68917a8d3cfdbc8f3403ea5f,2008-01-05,2008,1,5,87,0
68917a8d3cfdbc8f3403ea60,2008-01-06,2008,1,6,92,0
68917a8d3cfdbc8f3403ea61,2008-01-07,2008,1,7,91,0
68917a8d3cfdbc8f3403ea62,2008-01-08,2008,1,8,91,0
68917a8d3cfdbc8f3403ea63,2008-01-09,2008,1,9,98,0
68917a8d3cfdbc8f3403ea64,2008-01-10,2008,1,10,90,0
68917a8d3cfdbc8f3403ea65,2008-01-11,2008,1,11,92,0
68917a8d3cfdbc8f3403ea66,2008-01-12,2008,1,12,87,0
68917a8d3cfdbc8f3403ea67,2008-01-13,2008,1,13,94,0
68917a8d3cfdbc8f3403ea68,2008-01-14,2008,1,14,89,0
68917a8d3cfdbc8f3403ea69,2008-01-15,2008,1,15,86,0
68917a8d3cfdbc8f3403ea6a,2008-01-16,2008,1,16,87,0
68917a8d3cfdbc8f3403ea6b,2008-01-17,2008,1,17,92,0
68917a8d3cfdbc8f3403ea6c,2008-01-18,2008,1,18,91,0
68917a8d3cfdbc8f3403ea6d,2008-01-19,2008,1,19,84,0
68917a8d3cfdbc8f3403ea6e,2008-01-20,2008,1,20,93,0
68917a8d3cfdbc8f3403ea6f,2008-01-21,2008,1,21,90,0
68917a8d3cfdbc8f3403ea70,2008-01-22,2008,1,22,89,0
68917a8d3cfdbc8f3403ea71,2008-01-23,2008,1,23,90,0
68917a8d3cfdbc8f3403ea72,2008-01-24,2008,1,24,87,0
68917a8d3cfdbc8f3403ea73,2008-01-25,2008,1,25,85,0
68917a8d3cfdbc8f3403ea74,2008-01-26,2008,1,26,88,0
68917a8d3cfdbc8f3403ea75,2008-01-27,2008,1,27,96,0
68917a8d3cfdbc8f3403ea76,2008-01-28,2008,1,28,92,0
68917a8d3cfdbc8f3403ea77,2008-01-29,2008,1,29,92,0
68917a8d3cfdbc8f3403ea78,2008-01-30,2008,1,30,88,0
68917a8d3cfdbc8f3403ea79,2008-01-31,2008,1,31,93,0
68917a8d3cfdbc8f3403ea7a,2008-02-01,2008,2,1,89,0
68917a8d3cfdbc8f3403ea7b,2008-02-02,2008,2,2,91,0
68917a8d3cfdbc8f3403ea7c,2008-02-03,2008,2,3,88,0
68917a8d3cfdbc8f3403ea7d,2008-02-04,2008,2,4,90,0
68917a8d3cfdbc8f3403ea7e,2008-02-05,2008,2,5,89,0
68917a8d3cfdbc8f3403ea7f,2008-02-06,2008,2,6,86,0
68917a8d3cfdbc8f3403ea80,2008-02-07,2008,2,7,90,0
68917a8d3cfdbc8f3403ea81,2008-02-08,2008,2,8,86,0
68917a8d3cfdbc8f3403ea82,2008-02-09,2008,2,9,88,0
68917a8d3cfdbc8f3403ea83,2008-02-10,2008,2,10,85,0
68917a8d3cfdbc8f3403ea84,2008-02-11,2008,2,11,83,0
68917a8d3cfdbc8f3403ea85,2008-02-12,2008,2,12,82,0
68917a8d3cfdbc8f3403ea86,2008-02-13,2008,2,13,86,0
68917a8d3cfdbc8f3403ea87,2008-02-14,2008,2,14,84,0
68917a8d3cfdbc8f3403ea88,2008-02-15,2008,2,15,84,0
68917a8d3cfdbc8f3403ea89,2008-02-16,2008,2,16,86,0
68917a8d3cfdbc8f3403ea8a,2008-02-17,2008,2,17,85,0
68917a8d3cfdbc8f3403ea8b,2008-02-18,2008,2,18,85,0
68917a8d3cfdbc8f3403ea8c,2008-02-19,2008,2,19,86,0
68917a8d3cfdbc8f3403ea8d,2008-02-20,2008,2,20,84,0
68917a8d3cfdbc8f3403ea8e,2008-02-21,2008,2,21,85,0
68917a8d3cfdbc8f3403ea8f,2008-02-22,2008,2,22,82,0
68917a8d3cfdbc8f3403ea90,2008-02-23,2008,2,23,89,0
68917a8d3cfdbc8f3403ea91,2008-02-24,2008,2,24,92,0
68917a8d3cfdbc8f3403ea92,2008-02-25,2008,2,25,86,0
68917a8d3cfdbc8f3403ea93,2008-02-26,2008,2,26,86,0
68917a8d3cfdbc8f3403ea94,2008-02-27,2008,2,27,84,0
68917a8d3cfdbc8f3403ea95,2008-02-28,2008,2,28,87,0
68917a8d3cfdbc8f3403ea96,2008-02-29,2008,2,29,89,0
68917a8d3cfdbc8f3403ea97,2008-03-01,2008,3,1,92,0
68917a8d3cfdbc8f3403ea98,2008-03-02,2008,3,2,87,0
68917a8d3cfdbc8f3403ea99,2008-03-03,2008,3,3,93,0
68917a8d3cfdbc8f3403ea9a,2008-03-04,2008,3,4,78,0
68917a8d3cfdbc8f3403ea9b,2008-03-05,2008,3,5,86,0
68917a8d3cfdbc8f3403ea9c,2008-03-06,2008,3,6,84,0
68917a8d3cfdbc8f3403ea9d,2008-03-07,2008,3,7,84,0
68917a8d3cfdbc8f3403ea9e,2008-03-08,2008,3,8,91,0
68917a8d3cfdbc8f3403ea9f,2008-03-09,2008,3,9,91,0
68917a8d3cfdbc8f3403eaa0,2008-03-10,2008,3,10,92,0
68917a8d3cfdbc8f3403eaa1,2008-03-11,2008,3,11,90,0
68917a8d3cfdbc8f3403eaa2,2008-03-12,2008,3,12,90,0
68917a8d3cfdbc8f3403eaa3,2008-03-13,2008,3,13,88,0
68917a8d3cfdbc8f3403eaa4,2008-03-14,2008,3,14,92,0
68917a8d3cfdbc8f3403eaa5,2008-03-15,2008,3,15,86,0
68917a8d3cfdbc8f3403eaa6,2008-03-16,2008,3,16,87,0
68917a8d3cfdbc8f3403eaa7,2008-03-17,2008,3,17,88,0
68917a8d3cfdbc8f3403eaa8,2008-03-18,2008,3,18,91,0
68917a8d3cfdbc8f3403eaa9,2008-03-19,2008,3,19,89,0
68917a8d3cfdbc8f3403eaaa,2008-03-20,2008,3,20,85,0
68917a8d3cfdbc8f3403eaab,2008-03-21,2008,3,21,87,0
68917a8d3cfdbc8f3403eaac,2008-03-22,2008,3,22,94,0
68917a8d3cfdbc8f3403eaad,2008-03-23,2008,3,23,88,0
68917a8d3cfdbc8f3403eaae,2008-03-24,2008,3,24,84,0
68917a8d3cfdbc8f3403eaaf,2008-03-25,2008,3,25,88,0
68917a8d3cfdbc8f3403eab0,2008-03-26,2008,3,26,90,0
68917a8d3cfdbc8f3403eab1,2008-03-27,2008,3,27,89,0
68917a8d3cfdbc8f3403eab2,2008-03-28,2008,3,28,85,0
68917a8d3cfdbc8f3403eab3,2008-03-29,2008,3,29,89,0
68917a8d3cfdbc8f3403eab4,2008-03-30,2008,3,30,88,0
68917a8d3cfdbc8f3403eab5,2008-03-31,2008,3,31,82,0
68917a8d3cfdbc8f3403eab6,2008-04-01,2008,4,1,86,0
68917a8d3cfdbc8f3403eab7,2008-04-02,2008,4,2,90,0
68917a8d3cfdbc8f3403eab8,2008-04-03,2008,4,3,91,0
68917a8d3cfdbc8f3403eab9,2008-04-04,2008,4,4,89,0
68917a8d3cfdbc8f3403eaba,2008-04-05,2008,4,5,91,0
68917a8d3cfdbc8f3403eabb,2008-04-06,2008,4,6,93,0
68917a8d3cfdbc8f3403eabc,2008-04-07,2008,4,7,90,0
68917a8d3cfdbc8f3403eabd,2008-04-08,2008,4,8,85,0
68917a8d3cfdbc8f3403eabe,2008-04-09,2008,4,9,88,0
68917a8d3cfdbc8f3403eabf,2008-04-10,2008,4,10,94,0
68917a8d3cfdbc8f3403eac0,2008-04-11,2008,4,11,92,0
68917a8d3cfdbc8f3403eac1,2008-04-12,2008,4,12,92,0
68917a8d3cfdbc8f3403eac2,2008-04-13,2008,4,13,90,0
68917a8d3cfdbc8f3403eac3,2008-04-14,2008,4,14,90,0
68917a8d3cfdbc8f3403eac4,2008-04-15,2008,4,15,89,0
68917a8d3cfdbc8f3403eac5,2008-04-16,2008,4,16,92,0
68917a8d3cfdbc8f3403eac6,2008-04-17,2008,4,17,90,0
68917a8d3cfdbc8f3403eac7,2008-04-18,2008,4,18,91,0
68917a8d3cfdbc8f3403eac8,2008-04-19,2008,4,19,91,0
68917a8d3cfdbc8f3403eac9,2008-04-20,2008,4,20,89,0
68917a8d3cfdbc8f3403eaca,2008-04-21,2008,4,21,92,0
68917a8d3cfdbc8f3403eacb,2008-04-22,2008,4,22,93,0
68917a8d3cfdbc8f3403eacc,2008-04-23,2008,4,23,97,0
68917a8d3cfdbc8f3403eacd,2008-04-24,2008,4,24,92,0
68917a8d3cfdbc8f3403eace,2008-04-25,2008,4,25,91,0
68917a8d3cfdbc8f3403eacf,2008-04-26,2008,4,26,90,0
68917a8d3cfdbc8f3403ead0,2008-04-27,2008,4,27,90,0
68917a8d3cfdbc8f3403ead1,2008-04-28,2008,4,28,92,0
68917a8d3cfdbc8f3403ead2,2008-04-29,2008,4,29,90,0
68917a8d3cfdbc8f3403ead3,2008-04-30,2008,4,30,87,0
68917a8d3cfdbc8f3403ead4,2008-05-01,2008,5,1,86,0
68917a8d3cfdbc8f3403ead5,2008-05-02,2008,5,2,84,0
68917a8d3cfdbc8f3403ead6,2008-05-03,2008,5,3,88,0
68917a8d3cfdbc8f3403ead7,2008-05-04,2008,5,4,87,0
68917a8d3cfdbc8f3403ead8,2008-05-05,2008,5,5,86,0
68917a8d3cfdbc8f3403ead9,2008-05-06,2008,5,6,90,0
68917a8d3cfdbc8f3403eada,2008-05-07,2008,5,7,91,0
68917a8d3cfdbc8f3403eadb,2008-05-08,2008,5,8,90,0
68917a8d3cfdbc8f3403eadc,2008-05-09,2008,5,9,90,0
68917a8d3cfdbc8f3403eadd,2008-05-10,2008,5,10,90,0
68917a8d3cfdbc8f3403eade,2008-05-11,2008,5,11,88,0
68917a8d3cfdbc8f3403eadf,2008-05-12,2008,5,12,84,0
68917a8d3cfdbc8f3403eae0,2008-05-13,2008,5,13,75,0
68917a8d3cfdbc8f3403eae1,2008-05-14,2008,5,14,78,0
68917a8d3cfdbc8f3403eae2,2008-05-15,2008,5,15,83,0
68917a8d3cfdbc8f3403eae3,2008-05-16,2008,5,16,87,0
68917a8d3cfdbc8f3403eae4,2008-05-17,2008,5,17,87,0
68917a8d3cfdbc8f3403eae5,2008-05-18,2008,5,18,85,0
68917a8d3cfdbc8f3403eae6,2008-05-19,2008,5,19,82,0
68917a8d3cfdbc8f3403eae7,2008-05-20,2008,5,20,83,0
68917a8d3cfdbc8f3403eae8,2008-05-21,2008,5,21,86,0
68917a8d3cfdbc8f3403eae9,2008-05-22,2008,5,22,92,0
68917a8d3cfdbc8f3403eaea,2008-05-23,2008,5,23,92,0
68917a8d3cfdbc8f3403eaeb,2008-05-24,2008,5,24,93,0
68917a8d3cfdbc8f3403eaec,2008-05-25,2008,5,25,91,0
68917a8d3cfdbc8f3403eaed,2008-05-26,2008,5,26,92,0
68917a8d3cfdbc8f3403eaee,2008-05-27,2008,5,27,88,0
68917a8d3cfdbc8f3403eaef,2008-05-28,2008,5,28,88,0
68917a8d3cfdbc8f3403eaf0,2008-05-29,2008,5,29,92,0
68917a8d3cfdbc8f3403eaf1,2008-05-30,2008,5,30,91,0
68917a8d3cfdbc8f3403eaf2,2008-05-31,2008,5,31,88,0
68917a8d3cfdbc8f3403eaf3,2008-06-01,2008,6,1,90,0
68917a8d3cfdbc8f3403eaf4,2008-06-02,2008,6,2,88,0
68917a8d3cfdbc8f3403eaf5,2008-06-03,2008,6,3,88,0
68917a8d3cfdbc8f3403eaf6,2008-06-04,2008,6,4,90,0
68917a8d3cfdbc8f3403eaf7,2008-06-05,2008,6,5,87,0
68917a8d3cfdbc8f3403eaf8,2008-06-06,2008,6,6,89,0
68917a8d3cfdbc8f3403eaf9,2008-06-07,2008,6,7,90,0
68917a8d3cfdbc8f3403eafa,2008-06-08,2008,6,8,82,0
68917a8d3cfdbc8f3403eafb,2008-06-09,2008,6,9,90,0
68917a8d3cfdbc8f3403eafc,2008-06-10,2008,6,10,85,0
68917a8d3cfdbc8f3403eafd,2008-06-11,2008,6,11,85,0
68917a8d3cfdbc8f3403eafe,2008-06-12,2008,6,12,84,0
68917a8d3cfdbc8f3403eaff,2008-06-13,2008,6,13,88,0
68917a8d3cfdbc8f3403eb00,2008-06-14,2008,6,14,75,0
68917a8d3cfdbc8f3403eb01,2008-06-15,2008,6,15,81,0
68917a8d3cfdbc8f3403eb02,2008-06-16,2008,6,16,88,0
68917a8d3cfdbc8f3403eb03,2008-06-17,2008,6,17,86,0
68917a8d3cfdbc8f3403eb04,2008-06-18,2008,6,18,85,0
68917a8d3cfdbc8f3403eb05,2008-06-19,2008,6,19,89,0
68917a8d3cfdbc8f3403eb06,2008-06-20,2008,6,20,87,0
68917a8d3cfdbc8f3403eb07,2008-06-21,2008,6,21,86,0
68917a8d3cfdbc8f3403eb08,2008-06-22,2008,6,22,83,0
68917a8d3cfdbc8f3403eb09,2008-06-23,2008,6,23,82,0
68917a8d3cfdbc8f3403eb0a,2008-06-24,2008,6,24,84,0
68917a8d3cfdbc8f3403eb0b,2008-06-25,2008,6,25,84,0
68917a8d3cfdbc8f3403eb0c,2008-06-26,2008,6,26,82,0
68917a8d3cfdbc8f3403eb0d,2008-06-27,2008,6,27,88,0
68917a8d3cfdbc8f3403eb0e,2008-06-28,2008,6,28,86,0
68917a8d3cfdbc8f3403eb0f,2008-06-29,2008,6,29,84,0
68917a8d3cfdbc8f3403eb10,2008-06-30,2008,6,30,83,0
68917a8d3cfdbc8f3403eb11,2008-07-01,2008,7,1,86,0
68917a8d3cfdbc8f3403eb12,2008-07-02,2008,7,2,85,0
68917a8d3cfdbc8f3403eb13,2008-07-03,2008,7,3,89,0
68917a8d3cfdbc8f3403eb14,2008-07-04,2008,7,4,88,0
68917a8d3cfdbc8f3403eb15,2008-07-05,2008,7,5,84,0
68917a8d3cfdbc8f3403eb16,2008-07-06,2008,7,6,86,0
68917a8d3cfdbc8f3403eb17,2008-07-07,2008,7,7,89,0
68917a8d3cfdbc8f3403eb18,2008-07-08,2008,7,8,84,0
68917a8d3cfdbc8f3403eb19,2008-07-09,2008,7,9,94,0
68917a8d3cfdbc8f3403eb1a,2008-07-10,2008,7,10,87,0
68917a8d3cfdbc8f3403eb1b,2008-07-11,2008,7,11,85,0
68917a8d3cfdbc8f3403eb1c,2008-07-12,2008,7,12,87,0
68917a8d3cfdbc8f3403eb1d,2008-07-13,2008,7,13,90,0
68917a8d3cfdbc8f3403eb1e,2008-07-14,2008,7,14,93,0
68917a8d3cfdbc8f3403eb1f,2008-07-15,2008,7,15,90,0
68917a8d3cfdbc8f3403eb20,2008-07-16,2008,7,16,92,0
68917a8d3cfdbc8f3403eb21,2008-07-17,2008,7,17,90,0
68917a8d3cfdbc8f3403eb22,2008-07-18,2008,7,18,87,0
68917a8d3cfdbc8f3403eb23,2008-07-19,2008,7,19,90,0
68917a8d3cfdbc8f3403eb24,2008-07-20,2008,7,20,89,0
68917a8d3cfdbc8f3403eb25,2008-07-21,2008,7,21,89,0
68917a8d3cfdbc8f3403eb26,2008-07-22,2008,7,22,83,0
68917a8d3cfdbc8f3403eb27,2008-07-23,2008,7,23,82,0
68917a8d3cfdbc8f3403eb28,2008-07-24,2008,7,24,89,0
68917a8d3cfdbc8f3403eb29,2008-07-25,2008,7,25,82,0
68917a8d3cfdbc8f3403eb2a,2008-07-26,2008,7,26,86,0
68917a8d3cfdbc8f3403eb2b,2008-07-27,2008,7,27,82,0
68917a8d3cfdbc8f3403eb2c,2008-07-28,2008,7,28,82,0
68917a8d3cfdbc8f3403eb2d,2008-07-29,2008,7,29,76,0
68917a8d3cfdbc8f3403eb2e,2008-07-30,2008,7,30,73,0
68917a8d3cfdbc8f3403eb2f,2008-07-31,2008,7,31,76,0
68917a8d3cfdbc8f3403eb30,2008-08-01,2008,8,1,73,0
68917a8d3cfdbc8f3403eb31,2008-08-02,2008,8,2,76,0
68917a8d3cfdbc8f3403eb32,2008-08-03,2008,8,3,78,0
68917a8d3cfdbc8f3403eb33,2008-08-04,2008,8,4,77,0
68917a8d3cfdbc8f3403eb34,2008-08-05,2008,8,5,79,0
68917a8d3cfdbc8f3403eb35,2008-08-06,2008,8,6,74,0
68917a8d3cfdbc8f3403eb36,2008-08-07,2008,8,7,75,0
68917a8d3cfdbc8f3403eb37,2008-08-08,2008,8,8,74,0
68917a8d3cfdbc8f3403eb38,2008-08-09,2008,8,9,70,0
68917a8d3cfdbc8f3403eb39,2008-08-10,2008,8,10,70,0
