Date,Year,month,day,RR_original,RR_estimation_method,RR_imputed,imputation_method,is_outlier
2009-06-03,2009,6,3,0.0,,5.183574463358577e-05,,False
2009-06-04,2009,6,4,0.0,,5.183574463358577e-05,,False
2009-06-05,2009,6,5,0.0,,5.183574463358577e-05,,False
2009-06-06,2009,6,6,0.0,,5.183574463358577e-05,,False
2009-06-07,2009,6,7,0.0,,5.183574463358577e-05,,False
2009-06-08,2009,6,8,0.0,,5.183574463358577e-05,,False
2009-06-09,2009,6,9,0.0,,5.183574463358577e-05,,False
2009-06-10,2009,6,10,0.0,,5.183574463358577e-05,,False
2009-06-11,2009,6,11,0.0,,5.183574463358577e-05,,False
2009-06-12,2009,6,12,0.0,,5.183574463358577e-05,,False
2009-06-13,2009,6,13,0.0,,5.183574463358577e-05,,False
2009-06-14,2009,6,14,12.0,,12.0,,False
2009-06-15,2009,6,15,0.0,,5.183574463358577e-05,,False
2009-06-16,2009,6,16,0.0,,5.183574463358577e-05,,False
2009-06-17,2009,6,17,0.0,,5.183574463358577e-05,,False
2009-06-18,2009,6,18,0.0,,5.183574463358577e-05,,False
2009-06-19,2009,6,19,0.0,,5.183574463358577e-05,,False
2009-06-20,2009,6,20,31.0,,31.000000000000004,,True
2009-06-21,2009,6,21,0.0,,5.183574463358577e-05,,False
2009-06-22,2009,6,22,0.0,,5.183574463358577e-05,,False
2009-06-23,2009,6,23,0.0,,5.183574463358577e-05,,False
2009-06-24,2009,6,24,0.0,,5.183574463358577e-05,,False
2009-06-25,2009,6,25,0.0,,5.183574463358577e-05,,False
2009-06-26,2009,6,26,0.0,,5.183574463358577e-05,,False
2009-06-27,2009,6,27,8888.0,meteorological_log_domain,13.610072186063814,,False
2009-06-28,2009,6,28,45.0,,44.99999999999999,,True
2009-06-29,2009,6,29,0.0,,5.183574463358577e-05,,False
2009-06-30,2009,6,30,0.0,,5.183574463358577e-05,,False
2009-07-01,2009,7,1,0.0,,5.183574463358577e-05,,False
2009-07-02,2009,7,2,0.0,,5.183574463358577e-05,,False
2009-07-03,2009,7,3,0.0,,5.183574463358577e-05,,False
2009-07-04,2009,7,4,0.0,,5.183574463358577e-05,,False
2009-07-05,2009,7,5,0.0,,5.183574463358577e-05,,False
2009-07-06,2009,7,6,5.0,,5.0,,False
2009-07-07,2009,7,7,0.0,,5.183574463358577e-05,,False
2009-07-08,2009,7,8,0.0,,5.183574463358577e-05,,False
2009-07-09,2009,7,9,0.0,,5.183574463358577e-05,,False
2009-07-10,2009,7,10,5.0,,5.0,,False
2009-07-11,2009,7,11,0.0,,5.183574463358577e-05,,False
2009-07-12,2009,7,12,0.0,,5.183574463358577e-05,,False
2009-07-13,2009,7,13,0.0,,5.183574463358577e-05,,False
2009-07-14,2009,7,14,0.0,,5.183574463358577e-05,,False
2009-07-15,2009,7,15,26.0,,25.999999999999996,,True
2009-07-16,2009,7,16,0.0,,5.183574463358577e-05,,False
2009-07-17,2009,7,17,0.0,,5.183574463358577e-05,,False
2009-07-18,2009,7,18,0.0,,5.183574463358577e-05,,False
2009-07-19,2009,7,19,0.0,,5.183574463358577e-05,,False
2009-07-20,2009,7,20,0.0,,5.183574463358577e-05,,False
2009-07-21,2009,7,21,0.0,,5.183574463358577e-05,,False
2009-07-22,2009,7,22,0.0,,5.183574463358577e-05,,False
2009-07-23,2009,7,23,8888.0,meteorological_log_domain,5.369177384384741,,False
2009-07-24,2009,7,24,3.0,,3.0,,False
2009-07-25,2009,7,25,0.0,,5.183574463358577e-05,,False
2009-07-26,2009,7,26,0.0,,5.183574463358577e-05,,False
2009-07-27,2009,7,27,3.0,,3.0,,False
2009-07-28,2009,7,28,0.0,,5.183574463358577e-05,,False
2009-07-29,2009,7,29,0.0,,5.183574463358577e-05,,False
2009-07-30,2009,7,30,0.0,,5.183574463358577e-05,,False
2009-07-31,2009,7,31,0.0,,5.183574463358577e-05,,False
2009-08-01,2009,8,1,0.0,,5.183574463358577e-05,,False
2009-08-02,2009,8,2,0.0,,5.183574463358577e-05,,False
2009-08-03,2009,8,3,0.0,,5.183574463358577e-05,,False
2009-08-04,2009,8,4,0.0,,5.183574463358577e-05,,False
2009-08-05,2009,8,5,0.0,,5.183574463358577e-05,,False
2009-08-06,2009,8,6,0.0,,5.183574463358577e-05,,False
2009-08-07,2009,8,7,8888.0,meteorological_log_domain,0.34813838264851044,,False
2009-08-08,2009,8,8,0.0,,5.183574463358577e-05,,False
2009-08-09,2009,8,9,0.0,,5.183574463358577e-05,,False
2009-08-10,2009,8,10,0.0,,5.183574463358577e-05,,False
2009-08-11,2009,8,11,0.0,,5.183574463358577e-05,,False
2009-08-12,2009,8,12,71.0,,70.99999999999999,,True
2009-08-13,2009,8,13,9.0,,8.999999999999998,,False
2009-08-14,2009,8,14,51.0,,50.99999999999999,,True
2009-08-15,2009,8,15,2.0,,1.9999999999999998,,False
2009-08-16,2009,8,16,13.0,,13.000000000000002,,False
2009-08-17,2009,8,17,1.0,,1.0,,False
2009-08-18,2009,8,18,6.0,,6.0,,False
2009-08-19,2009,8,19,7.0,,7.0,,False
2009-08-20,2009,8,20,8888.0,meteorological_log_domain,7.16717379274348,,False
2009-08-21,2009,8,21,1.0,,1.0,,False
2009-08-22,2009,8,22,0.0,,5.183574463358577e-05,,False
2009-08-23,2009,8,23,3.0,,3.0,,False
2009-08-24,2009,8,24,13.0,,13.000000000000002,,False
2009-08-25,2009,8,25,8888.0,meteorological_log_domain,1.8096533857374026,,False
2009-08-26,2009,8,26,8888.0,meteorological_log_domain,1.1470105130664858,,False
2009-08-27,2009,8,27,2.0,,1.9999999999999998,,False
2009-08-28,2009,8,28,2.0,,1.9999999999999998,,False
2009-08-29,2009,8,29,11.0,,10.999999999999998,,False
2009-08-30,2009,8,30,4.0,,4.0,,False
2009-08-31,2009,8,31,2.0,,1.9999999999999998,,False
2009-09-01,2009,9,1,3.0,,3.0,,False
2009-09-02,2009,9,2,0.0,,5.183574463358577e-05,,False
2009-09-03,2009,9,3,0.0,,5.183574463358577e-05,,False
2009-09-04,2009,9,4,1.0,,1.0,,False
2009-09-05,2009,9,5,0.0,,5.183574463358577e-05,,False
2009-09-06,2009,9,6,0.0,,5.183574463358577e-05,,False
2009-09-07,2009,9,7,0.0,,5.183574463358577e-05,,False
2009-09-08,2009,9,8,0.0,,5.183574463358577e-05,,False
2009-09-09,2009,9,9,0.0,,5.183574463358577e-05,,False
2009-09-10,2009,9,10,0.0,,5.183574463358577e-05,,False
2009-09-11,2009,9,11,0.0,,5.183574463358577e-05,,False
2009-09-12,2009,9,12,0.0,,5.183574463358577e-05,,False
2009-09-13,2009,9,13,8888.0,meteorological_log_domain,6.799667043574678,,False
2009-09-14,2009,9,14,16.0,,16.000000000000004,,False
2009-09-15,2009,9,15,3.0,,3.0,,False
2009-09-16,2009,9,16,1.0,,1.0,,False
2009-09-17,2009,9,17,8888.0,meteorological_log_domain,3.8774644556166433,,False
2009-09-18,2009,9,18,22.0,,22.0,,False
2009-09-19,2009,9,19,2.0,,1.9999999999999998,,False
2009-09-20,2009,9,20,1.0,,1.0,,False
2009-09-21,2009,9,21,0.0,,5.183574463358577e-05,,False
2009-09-22,2009,9,22,0.0,,5.183574463358577e-05,,False
2009-09-23,2009,9,23,0.0,,5.183574463358577e-05,,False
2009-09-24,2009,9,24,0.0,,5.183574463358577e-05,,False
2009-09-25,2009,9,25,0.0,,5.183574463358577e-05,,False
2009-09-26,2009,9,26,0.0,,5.183574463358577e-05,,False
2009-09-27,2009,9,27,2.0,,1.9999999999999998,,False
2009-09-28,2009,9,28,0.0,,5.183574463358577e-05,,False
2009-09-29,2009,9,29,0.0,,5.183574463358577e-05,,False
2009-09-30,2009,9,30,8888.0,meteorological_log_domain,0.6667949326464593,,False
2009-10-01,2009,10,1,0.0,,5.183574463358577e-05,,False
2009-10-02,2009,10,2,8888.0,meteorological_log_domain,2.9341966086979374,,False
2009-10-03,2009,10,3,0.0,,5.183574463358577e-05,,False
2009-10-04,2009,10,4,0.0,,5.183574463358577e-05,,False
2009-10-05,2009,10,5,0.0,,5.183574463358577e-05,,False
2009-10-06,2009,10,6,0.0,,5.183574463358577e-05,,False
2009-10-07,2009,10,7,0.0,,5.183574463358577e-05,,False
2009-10-08,2009,10,8,0.0,,5.183574463358577e-05,,False
2009-10-09,2009,10,9,1.0,,1.0,,False
2009-10-10,2009,10,10,1.0,,1.0,,False
2009-10-11,2009,10,11,0.0,,5.183574463358577e-05,,False
2009-10-12,2009,10,12,50.0,,50.00000000000001,,True
2009-10-13,2009,10,13,2.0,,1.9999999999999998,,False
2009-10-14,2009,10,14,0.0,,5.183574463358577e-05,,False
2009-10-15,2009,10,15,0.0,,5.183574463358577e-05,,False
2009-10-16,2009,10,16,0.0,,5.183574463358577e-05,,False
2009-10-17,2009,10,17,0.0,,5.183574463358577e-05,,False
2009-10-18,2009,10,18,0.0,,5.183574463358577e-05,,False
2009-10-19,2009,10,19,3.0,,3.0,,False
2009-10-20,2009,10,20,0.0,,5.183574463358577e-05,,False
2009-10-21,2009,10,21,0.0,,5.183574463358577e-05,,False
2009-10-22,2009,10,22,4.0,,4.0,,False
2009-10-23,2009,10,23,4.0,,4.0,,False
2009-10-24,2009,10,24,0.0,,5.183574463358577e-05,,False
2009-10-25,2009,10,25,8888.0,meteorological_log_domain,2.0163161119185973,,False
2009-10-26,2009,10,26,4.0,,4.0,,False
2009-10-27,2009,10,27,0.0,,5.183574463358577e-05,,False
2009-10-28,2009,10,28,2.0,,1.9999999999999998,,False
2009-10-29,2009,10,29,2.0,,1.9999999999999998,,False
2009-10-30,2009,10,30,0.0,,5.183574463358577e-05,,False
2009-10-31,2009,10,31,0.0,,5.183574463358577e-05,,False
2009-11-01,2009,11,1,0.0,,5.183574463358577e-05,,False
2009-11-02,2009,11,2,0.0,,5.183574463358577e-05,,False
2009-11-03,2009,11,3,0.0,,5.183574463358577e-05,,False
2009-11-04,2009,11,4,0.0,,5.183574463358577e-05,,False
2009-11-05,2009,11,5,107.0,,107.0,,True
2009-11-06,2009,11,6,0.0,,5.183574463358577e-05,,False
2009-11-07,2009,11,7,39.0,,38.99999999999999,,True
2009-11-08,2009,11,8,0.0,,5.183574463358577e-05,,False
2009-11-09,2009,11,9,34.0,,33.99999999999999,,True
2009-11-10,2009,11,10,0.0,,5.183574463358577e-05,,False
2009-11-11,2009,11,11,0.0,,5.183574463358577e-05,,False
2009-11-12,2009,11,12,0.0,,5.183574463358577e-05,,False
2009-11-13,2009,11,13,5.0,,5.0,,False
2009-11-14,2009,11,14,36.0,,36.00000000000001,,True
2009-11-15,2009,11,15,5.0,,5.0,,False
2009-11-16,2009,11,16,3.0,,3.0,,False
2009-11-17,2009,11,17,0.0,,5.183574463358577e-05,,False
2009-11-18,2009,11,18,3.0,,3.0,,False
2009-11-19,2009,11,19,9.0,,8.999999999999998,,False
2009-11-20,2009,11,20,1.0,,1.0,,False
2009-11-21,2009,11,21,105.0,,105.0,,True
2009-11-22,2009,11,22,23.0,,23.0,,False
2009-11-23,2009,11,23,8888.0,meteorological_log_domain,4.140332059374629,,False
2009-11-24,2009,11,24,1.0,,1.0,,False
2009-11-25,2009,11,25,8888.0,meteorological_log_domain,9.600020886020747,,False
2009-11-26,2009,11,26,9.0,,8.999999999999998,,False
2009-11-27,2009,11,27,4.0,,4.0,,False
2009-11-28,2009,11,28,45.0,,44.99999999999999,,True
2009-11-29,2009,11,29,0.0,,5.183574463358577e-05,,False
2009-11-30,2009,11,30,8888.0,meteorological_log_domain,4.3630532993702085,,False
2009-12-01,2009,12,1,0.0,,5.183574463358577e-05,,False
2009-12-02,2009,12,2,0.0,,5.183574463358577e-05,,False
2009-12-03,2009,12,3,34.0,,33.99999999999999,,True
2009-12-04,2009,12,4,5.0,,5.0,,False
2009-12-05,2009,12,5,1.0,,1.0,,False
2009-12-06,2009,12,6,2.0,,1.9999999999999998,,False
2009-12-07,2009,12,7,1.0,,1.0,,False
2009-12-08,2009,12,8,2.0,,1.9999999999999998,,False
2009-12-09,2009,12,9,0.0,,5.183574463358577e-05,,False
2009-12-10,2009,12,10,0.0,,5.183574463358577e-05,,False
2009-12-11,2009,12,11,0.0,,5.183574463358577e-05,,False
2009-12-12,2009,12,12,0.0,,5.183574463358577e-05,,False
2009-12-13,2009,12,13,0.0,,5.183574463358577e-05,,False
2009-12-14,2009,12,14,8888.0,meteorological_log_domain,2.150620712400062,,False
2009-12-15,2009,12,15,8888.0,meteorological_log_domain,4.557532136902098,,False
2009-12-16,2009,12,16,0.0,,5.183574463358577e-05,,False
2009-12-17,2009,12,17,0.0,,5.183574463358577e-05,,False
2009-12-18,2009,12,18,1.0,,1.0,,False
2009-12-19,2009,12,19,8888.0,meteorological_log_domain,3.934169746275832,,False
2009-12-20,2009,12,20,0.0,,5.183574463358577e-05,,False
2009-12-21,2009,12,21,0.0,,5.183574463358577e-05,,False
2009-12-22,2009,12,22,8888.0,meteorological_log_domain,0.7212779950675783,,False
2009-12-23,2009,12,23,8888.0,meteorological_log_domain,3.256388236656782,,False
2009-12-24,2009,12,24,2.0,,1.9999999999999998,,False
2009-12-25,2009,12,25,1.0,,1.0,,False
2009-12-26,2009,12,26,1.0,,1.0,,False
2009-12-27,2009,12,27,62.0,,62.00000000000002,,True
2009-12-28,2009,12,28,0.0,,5.183574463358577e-05,,False
2009-12-29,2009,12,29,0.0,,5.183574463358577e-05,,False
2009-12-30,2009,12,30,0.0,,5.183574463358577e-05,,False
2009-12-31,2009,12,31,0.0,,5.183574463358577e-05,,False
2010-01-01,2010,1,1,0.0,,5.183574463358577e-05,,False
2010-01-02,2010,1,2,8888.0,meteorological_log_domain,4.212807862057264,,False
2010-01-03,2010,1,3,12.0,,12.0,,False
2010-01-04,2010,1,4,14.0,,14.000000000000002,,False
2010-01-05,2010,1,5,1.0,,1.0,,False
2010-01-06,2010,1,6,1.0,,1.0,,False
2010-01-07,2010,1,7,56.0,,55.999999999999986,,True
2010-01-08,2010,1,8,2.0,,1.9999999999999998,,False
2010-01-09,2010,1,9,0.0,,5.183574463358577e-05,,False
2010-01-10,2010,1,10,0.0,,5.183574463358577e-05,,False
2010-01-11,2010,1,11,0.0,,5.183574463358577e-05,,False
2010-01-12,2010,1,12,0.0,,5.183574463358577e-05,,False
2010-01-13,2010,1,13,0.0,,5.183574463358577e-05,,False
2010-01-14,2010,1,14,0.0,,5.183574463358577e-05,,False
2010-01-15,2010,1,15,8888.0,meteorological_log_domain,2.0531295768140674,,False
2010-01-16,2010,1,16,0.0,,5.183574463358577e-05,,False
2010-01-17,2010,1,17,0.0,,5.183574463358577e-05,,False
2010-01-18,2010,1,18,0.0,,5.183574463358577e-05,,False
2010-01-19,2010,1,19,70.0,,70.00000000000001,,True
2010-01-20,2010,1,20,0.0,,5.183574463358577e-05,,False
2010-01-21,2010,1,21,48.0,,47.99999999999999,,True
2010-01-22,2010,1,22,26.0,,25.999999999999996,,True
2010-01-23,2010,1,23,0.0,,5.183574463358577e-05,,False
2010-01-24,2010,1,24,8888.0,meteorological_log_domain,3.3539646271433234,,False
2010-01-25,2010,1,25,0.0,,5.183574463358577e-05,,False
2010-01-26,2010,1,26,8888.0,meteorological_log_domain,4.924106222053752,,False
2010-01-27,2010,1,27,0.0,,5.183574463358577e-05,,False
2010-01-28,2010,1,28,0.0,,5.183574463358577e-05,,False
2010-01-29,2010,1,29,8888.0,meteorological_log_domain,3.141671817508922,,False
2010-01-30,2010,1,30,0.0,,5.183574463358577e-05,,False
2010-01-31,2010,1,31,0.0,,5.183574463358577e-05,,False
2010-02-01,2010,2,1,0.0,,5.183574463358577e-05,,False
2010-02-02,2010,2,2,0.0,,5.183574463358577e-05,,False
2010-02-03,2010,2,3,0.0,,5.183574463358577e-05,,False
2010-02-04,2010,2,4,0.0,,5.183574463358577e-05,,False
2010-02-05,2010,2,5,0.0,,5.183574463358577e-05,,False
2010-02-06,2010,2,6,0.0,,5.183574463358577e-05,,False
2010-02-07,2010,2,7,8888.0,meteorological_log_domain,2.9902853529108193,,False
2010-02-08,2010,2,8,0.0,,5.183574463358577e-05,,False
2010-02-09,2010,2,9,0.0,,5.183574463358577e-05,,False
2010-02-10,2010,2,10,0.0,,5.183574463358577e-05,,False
2010-02-11,2010,2,11,0.0,,5.183574463358577e-05,,False
2010-02-12,2010,2,12,0.0,,5.183574463358577e-05,,False
2010-02-13,2010,2,13,1.0,,1.0,,False
2010-02-14,2010,2,14,6.0,,6.0,,False
2010-02-15,2010,2,15,0.0,,5.183574463358577e-05,,False
2010-02-16,2010,2,16,0.0,,5.183574463358577e-05,,False
2010-02-17,2010,2,17,0.0,,5.183574463358577e-05,,False
2010-02-18,2010,2,18,0.0,,5.183574463358577e-05,,False
2010-02-19,2010,2,19,8888.0,meteorological_log_domain,3.091837925199432,,False
2010-02-20,2010,2,20,8888.0,meteorological_log_domain,2.1661363509212164,,False
2010-02-21,2010,2,21,0.0,,5.183574463358577e-05,,False
2010-02-22,2010,2,22,0.0,,5.183574463358577e-05,,False
2010-02-23,2010,2,23,0.0,,5.183574463358577e-05,,False
2010-02-24,2010,2,24,36.0,,36.00000000000001,,True
2010-02-25,2010,2,25,4.0,,4.0,,False
2010-02-26,2010,2,26,2.0,,1.9999999999999998,,False
2010-02-27,2010,2,27,0.0,,5.183574463358577e-05,,False
2010-02-28,2010,2,28,1.0,,1.0,,False
2010-03-01,2010,3,1,10.0,,9.999999999999998,,False
2010-03-02,2010,3,2,17.0,,16.999999999999996,,False
2010-03-03,2010,3,3,0.0,,5.183574463358577e-05,,False
2010-03-04,2010,3,4,12.0,,12.0,,False
2010-03-05,2010,3,5,0.0,,5.183574463358577e-05,,False
2010-03-06,2010,3,6,8888.0,meteorological_log_domain,2.954339184853759,,False
2010-03-07,2010,3,7,0.0,,5.183574463358577e-05,,False
2010-03-08,2010,3,8,0.0,,5.183574463358577e-05,,False
2010-03-09,2010,3,9,0.0,,5.183574463358577e-05,,False
2010-03-10,2010,3,10,0.0,,5.183574463358577e-05,,False
2010-03-11,2010,3,11,3.0,,3.0,,False
2010-03-12,2010,3,12,0.0,,5.183574463358577e-05,,False
2010-03-13,2010,3,13,0.0,,5.183574463358577e-05,,False
2010-03-14,2010,3,14,2.0,,1.9999999999999998,,False
2010-03-15,2010,3,15,0.0,,5.183574463358577e-05,,False
2010-03-16,2010,3,16,31.0,,31.000000000000004,,True
2010-03-17,2010,3,17,0.0,,5.183574463358577e-05,,False
2010-03-18,2010,3,18,0.0,,5.183574463358577e-05,,False
2010-03-19,2010,3,19,0.0,,5.183574463358577e-05,,False
2010-03-20,2010,3,20,0.0,,5.183574463358577e-05,,False
2010-03-21,2010,3,21,0.0,,5.183574463358577e-05,,False
2010-03-22,2010,3,22,0.0,,5.183574463358577e-05,,False
2010-03-23,2010,3,23,21.0,,21.0,,False
2010-03-24,2010,3,24,0.0,,5.183574463358577e-05,,False
2010-03-25,2010,3,25,14.0,,14.000000000000002,,False
2010-03-26,2010,3,26,8888.0,meteorological_log_domain,4.324461796687301,,False
2010-03-27,2010,3,27,0.0,,5.183574463358577e-05,,False
2010-03-28,2010,3,28,8888.0,meteorological_log_domain,5.735955216034681,,False
2010-03-29,2010,3,29,8888.0,meteorological_log_domain,7.024492502834644,,False
2010-03-30,2010,3,30,0.0,,5.183574463358577e-05,,False
2010-03-31,2010,3,31,0.0,,5.183574463358577e-05,,False
2010-04-01,2010,4,1,8888.0,meteorological_log_domain,5.818471784924179,,False
2010-04-02,2010,4,2,15.0,,14.999999999999998,,False
2010-04-03,2010,4,3,8888.0,meteorological_log_domain,2.6699529796034986,,False
2010-04-04,2010,4,4,2.0,,1.9999999999999998,,False
2010-04-05,2010,4,5,0.0,,5.183574463358577e-05,,False
2010-04-06,2010,4,6,0.0,,5.183574463358577e-05,,False
2010-04-07,2010,4,7,0.0,,5.183574463358577e-05,,False
2010-04-08,2010,4,8,0.0,,5.183574463358577e-05,,False
2010-04-09,2010,4,9,16.0,,16.000000000000004,,False
2010-04-10,2010,4,10,0.0,,5.183574463358577e-05,,False
2010-04-11,2010,4,11,0.0,,5.183574463358577e-05,,False
2010-04-12,2010,4,12,0.0,,5.183574463358577e-05,,False
2010-04-13,2010,4,13,4.0,,4.0,,False
2010-04-14,2010,4,14,0.0,,5.183574463358577e-05,,False
2010-04-15,2010,4,15,0.0,,5.183574463358577e-05,,False
2010-04-16,2010,4,16,0.0,,5.183574463358577e-05,,False
2010-04-17,2010,4,17,0.0,,5.183574463358577e-05,,False
2010-04-18,2010,4,18,8888.0,meteorological_log_domain,1.3512162618291959,,False
2010-04-19,2010,4,19,0.0,,5.183574463358577e-05,,False
2010-04-20,2010,4,20,8888.0,meteorological_log_domain,0.4752782076214654,,False
2010-04-21,2010,4,21,2.0,,1.9999999999999998,,False
2010-04-22,2010,4,22,0.0,,5.183574463358577e-05,,False
2010-04-23,2010,4,23,8888.0,meteorological_log_domain,1.6186327019036861,,False
2010-04-24,2010,4,24,0.0,,5.183574463358577e-05,,False
2010-04-25,2010,4,25,8888.0,meteorological_log_domain,0.47790996003952324,,False
2010-04-26,2010,4,26,0.0,,5.183574463358577e-05,,False
2010-04-27,2010,4,27,0.0,,5.183574463358577e-05,,False
2010-04-28,2010,4,28,109.0,,108.99999999999999,,True
2010-04-29,2010,4,29,0.0,,5.183574463358577e-05,,False
2010-04-30,2010,4,30,0.0,,5.183574463358577e-05,,False
2010-05-01,2010,5,1,0.0,,5.183574463358577e-05,,False
2010-05-02,2010,5,2,5.0,,5.0,,False
2010-05-03,2010,5,3,0.0,,5.183574463358577e-05,,False
2010-05-04,2010,5,4,1.0,,1.0,,False
2010-05-05,2010,5,5,0.0,,5.183574463358577e-05,,False
2010-05-06,2010,5,6,0.0,,5.183574463358577e-05,,False
2010-05-07,2010,5,7,0.0,,5.183574463358577e-05,,False
2010-05-08,2010,5,8,0.0,,5.183574463358577e-05,,False
2010-05-09,2010,5,9,0.0,,5.183574463358577e-05,,False
2010-05-10,2010,5,10,0.0,,5.183574463358577e-05,,False
2010-05-11,2010,5,11,4.0,,4.0,,False
2010-05-12,2010,5,12,0.0,,5.183574463358577e-05,,False
2010-05-13,2010,5,13,0.0,,5.183574463358577e-05,,False
2010-05-14,2010,5,14,0.0,,5.183574463358577e-05,,False
2010-05-15,2010,5,15,0.0,,5.183574463358577e-05,,False
2010-05-16,2010,5,16,14.0,,14.000000000000002,,False
2010-05-17,2010,5,17,0.0,,5.183574463358577e-05,,False
2010-05-18,2010,5,18,4.0,,4.0,,False
2010-05-19,2010,5,19,0.0,,5.183574463358577e-05,,False
2010-05-20,2010,5,20,0.0,,5.183574463358577e-05,,False
2010-05-21,2010,5,21,0.0,,5.183574463358577e-05,,False
2010-05-22,2010,5,22,8888.0,meteorological_log_domain,0.011589813696279391,,False
2010-05-23,2010,5,23,52.0,,52.000000000000014,,True
2010-05-24,2010,5,24,0.0,,5.183574463358577e-05,,False
2010-05-25,2010,5,25,0.0,,5.183574463358577e-05,,False
2010-05-26,2010,5,26,0.0,,5.183574463358577e-05,,False
2010-05-27,2010,5,27,0.0,,5.183574463358577e-05,,False
2010-05-28,2010,5,28,0.0,,5.183574463358577e-05,,False
2010-05-29,2010,5,29,0.0,,5.183574463358577e-05,,False
2010-05-30,2010,5,30,1.0,,1.0,,False
2010-05-31,2010,5,31,0.0,,5.183574463358577e-05,,False
2010-06-01,2010,6,1,8888.0,meteorological_log_domain,10.159513631803234,,False
2010-06-02,2010,6,2,8888.0,meteorological_log_domain,1.3202200799569905,,False
2010-06-03,2010,6,3,0.0,,5.183574463358577e-05,,False
2010-06-04,2010,6,4,0.0,,5.183574463358577e-05,,False
2010-06-05,2010,6,5,5.0,,5.0,,False
2010-06-06,2010,6,6,1.0,,1.0,,False
2010-06-07,2010,6,7,6.0,,6.0,,False
2010-06-08,2010,6,8,0.0,,5.183574463358577e-05,,False
2010-06-09,2010,6,9,0.0,,5.183574463358577e-05,,False
2010-06-10,2010,6,10,0.0,,5.183574463358577e-05,,False
2010-06-11,2010,6,11,8888.0,meteorological_log_domain,2.0969246965692827,,False
2010-06-12,2010,6,12,87.0,,87.0,,True
2010-06-13,2010,6,13,8888.0,meteorological_log_domain,0.018263235054989287,,False
2010-06-14,2010,6,14,8888.0,meteorological_log_domain,3.183291329006583,,False
2010-06-15,2010,6,15,33.0,,33.0,,True
2010-06-16,2010,6,16,0.0,,5.183574463358577e-05,,False
2010-06-17,2010,6,17,3.0,,3.0,,False
2010-06-18,2010,6,18,0.0,,5.183574463358577e-05,,False
2010-06-19,2010,6,19,0.0,,5.183574463358577e-05,,False
2010-06-20,2010,6,20,0.0,,5.183574463358577e-05,,False
2010-06-21,2010,6,21,0.0,,5.183574463358577e-05,,False
2010-06-22,2010,6,22,0.0,,5.183574463358577e-05,,False
2010-06-23,2010,6,23,30.0,,29.999999999999993,,True
2010-06-24,2010,6,24,0.0,,5.183574463358577e-05,,False
2010-06-25,2010,6,25,40.0,,40.0,,True
2010-06-26,2010,6,26,8888.0,meteorological_log_domain,0.7599311668039941,,False
2010-06-27,2010,6,27,0.0,,5.183574463358577e-05,,False
2010-06-28,2010,6,28,0.0,,5.183574463358577e-05,,False
2010-06-29,2010,6,29,0.0,,5.183574463358577e-05,,False
2010-06-30,2010,6,30,0.0,,5.183574463358577e-05,,False
2010-07-01,2010,7,1,0.0,,5.183574463358577e-05,,False
2010-07-02,2010,7,2,0.0,,5.183574463358577e-05,,False
2010-07-03,2010,7,3,1.0,,1.0,,False
2010-07-04,2010,7,4,8888.0,meteorological_log_domain,1.0967017001534947,,False
2010-07-05,2010,7,5,8888.0,meteorological_log_domain,0.1391371797464549,,False
2010-07-06,2010,7,6,0.0,,5.183574463358577e-05,,False
2010-07-07,2010,7,7,13.0,,13.000000000000002,,False
2010-07-08,2010,7,8,6.0,,6.0,,False
2010-07-09,2010,7,9,0.0,,5.183574463358577e-05,,False
2010-07-10,2010,7,10,6.0,,6.0,,False
2010-07-11,2010,7,11,0.0,,5.183574463358577e-05,,False
2010-07-12,2010,7,12,0.0,,5.183574463358577e-05,,False
2010-07-13,2010,7,13,8888.0,meteorological_log_domain,1.7785467900489573,,False
2010-07-14,2010,7,14,8888.0,meteorological_log_domain,4.661152732789139,,False
2010-07-15,2010,7,15,8888.0,meteorological_log_domain,7.891021533333942,,False
2010-07-16,2010,7,16,8888.0,meteorological_log_domain,2.437127978829894,,False
2010-07-17,2010,7,17,5.0,,5.0,,False
2010-07-18,2010,7,18,8888.0,meteorological_log_domain,4.256778428006822,,False
2010-07-19,2010,7,19,8888.0,meteorological_log_domain,6.68468447056611,,False
2010-07-20,2010,7,20,13.0,,13.000000000000002,,False
2010-07-21,2010,7,21,1.0,,1.0,,False
2010-07-22,2010,7,22,0.0,,5.183574463358577e-05,,False
2010-07-23,2010,7,23,0.0,,5.183574463358577e-05,,False
2010-07-24,2010,7,24,8888.0,meteorological_log_domain,0.5051665665238465,,False
2010-07-25,2010,7,25,0.0,,5.183574463358577e-05,,False
2010-07-26,2010,7,26,1.0,,1.0,,False
2010-07-27,2010,7,27,1.0,,1.0,,False
2010-07-28,2010,7,28,16.0,,16.000000000000004,,False
2010-07-29,2010,7,29,0.0,,5.183574463358577e-05,,False
2010-07-30,2010,7,30,2.0,,1.9999999999999998,,False
2010-07-31,2010,7,31,0.0,,5.183574463358577e-05,,False
2010-08-01,2010,8,1,8888.0,meteorological_log_domain,7.295249276045548,,False
2010-08-02,2010,8,2,3.0,,3.0,,False
2010-08-03,2010,8,3,12.0,,12.0,,False
2010-08-04,2010,8,4,4.0,,4.0,,False
2010-08-05,2010,8,5,0.0,,5.183574463358577e-05,,False
2010-08-06,2010,8,6,0.0,,5.183574463358577e-05,,False
